Origin,Destination,scaled_flow
ZhongShan,ZhuHai,138.1892999225806
ZhongShan,FoShan,71.50735177548387
ZhongShan,GuangZhou,51.469903286709666
ZhongShan,JiangMen,42.58538936361289
ZhongShan,ShenZhen,17.948577748645167
ZhongShan,DongGuan,15.383579142193545
ZhongShan,ZhaoQing,7.185202346322579
ZhongShan,HuiZhou,4.514397547354839
JiangMen,FoShan,41.50435569677419
JiangMen,ZhongShan,37.05793142980646
JiangMen,GuangZhou,34.56254157096774
JiangMen,ZhuHai,14.489525906709675
JiangMen,ShenZhen,8.44593490683871
JiangMen,DongGuan,7.657608574451612
JiangMen,ZhaoQing,5.390804046193548
JiangMen,HuiZhou,2.3305446685161293
DongGuan,ShenZhen,324.8382116276129
DongGuan,GuangZhou,158.88255656748387
DongGuan,HuiZhou,128.78456062529034
DongGuan,FoShan,35.813420644645156
DongGuan,ZhongShan,18.306026142967742
DongGuan,JiangMen,10.357905156387094
DongGuan,ZhuHai,8.83356041496774
DongGuan,ZhaoQing,9.031482169548388
FoShan,GuangZhou,378.5855260482579
FoShan,ZhongShan,71.03028957445159
FoShan,ZhaoQing,72.0588609592258
FoShan,JiangMen,49.14216658219355
FoShan,DongGuan,30.798277518193544
FoShan,ShenZhen,29.063337833032257
FoShan,ZhuHai,11.673665595870967
FoShan,HuiZhou,11.912219802580642
HuiZhou,ShenZhen,175.13852815045163
HuiZhou,DongGuan,98.36484089109678
HuiZhou,GuangZhou,47.67041175329032
HuiZhou,FoShan,9.842102482064517
HuiZhou,ZhongShan,3.924612725806452
HuiZhou,ZhuHai,2.754665016387097
HuiZhou,JiangMen,2.2357899023225802
HuiZhou,ZhaoQing,2.1482090709677424
GuangZhou,FoShan,352.8504205850322
GuangZhou,DongGuan,128.95008501716129
GuangZhou,ShenZhen,95.60116387858064
GuangZhou,HuiZhou,51.662206043999994
GuangZhou,ZhaoQing,41.45071468761289
GuangZhou,ZhongShan,45.07921026000001
GuangZhou,JiangMen,34.78462358516129
GuangZhou,ZhuHai,28.96333488696774
ZhuHai,ZhongShan,109.82708693419357
ZhuHai,GuangZhou,24.73090191870968
ZhuHai,JiangMen,12.726115560000002
ZhuHai,ShenZhen,13.392648894193547
ZhuHai,FoShan,9.26050153935484
ZhuHai,DongGuan,6.37248985548387
ZhuHai,HuiZhou,2.5313894012903226
ZhuHai,ZhaoQing,1.9843290232258064
ZhaoQing,FoShan,50.07215040387097
ZhaoQing,GuangZhou,33.62246878645161
ZhaoQing,DongGuan,5.578163669032257
ZhaoQing,ShenZhen,4.980839696129032
ZhaoQing,ZhongShan,4.449454083870967
ZhaoQing,JiangMen,4.149683889677419
ZhaoQing,ZhuHai,1.8623431103225803
ZhaoQing,HuiZhou,1.9055632122580648
ShenZhen,DongGuan,313.7557451736774
ShenZhen,HuiZhou,196.94017295999998
ShenZhen,GuangZhou,102.4533213259355
ShenZhen,FoShan,30.716119198451622
ShenZhen,ZhongShan,18.85215944206452
ShenZhen,ZhuHai,16.053761575741937
ShenZhen,JiangMen,9.83726492283871
ShenZhen,ZhaoQing,6.629630599741935
