city_name,province_name,value
广州市,广东省,37.57
中山市,广东省,6.46
肇庆市,广东省,5.68
江门市,广东省,4.06
清远市,广东省,3.21
东莞市,广东省,2.57
深圳市,广东省,2.36
贵港市,广西壮族自治区,1.69
衡阳市,湖南省,1.53
云浮市,广东省,1.36
重庆市,重庆市,1.15
湛江市,广东省,1.1
惠州市,广东省,1
梧州市,广西壮族自治区,0.98
珠海市,广东省,0.96
桂林市,广西壮族自治区,0.91
茂名市,广东省,0.87
韶关市,广东省,0.85
永州市,湖南省,0.85
玉林市,广西壮族自治区,0.85
南宁市,广西壮族自治区,0.81
贺州市,广西壮族自治区,0.77
铜仁市,贵州省,0.73
赣州市,江西省,0.71
百色市,广西壮族自治区,0.65
郴州市,湖南省,0.57
河池市,广西壮族自治区,0.57
阳江市,广东省,0.55
钦州市,广西壮族自治区,0.53
九江市,江西省,0.48
黔东南苗族侗族自治州,贵州省,0.45
长沙市,湖南省,0.44
邵阳市,湖南省,0.42
岳阳市,湖南省,0.41
遵义市,贵州省,0.39
株洲市,湖南省,0.38
娄底市,湖南省,0.37
怀化市,湖南省,0.36
荆州市,湖北省,0.35
梅州市,广东省,0.34
柳州市,广西壮族自治区,0.33
河源市,广东省,0.32
文山壮族苗族自治州,云南省,0.32
揭阳市,广东省,0.29
北京市,北京市,0.28
汕头市,广东省,0.28
常德市,湖南省,0.27
宜春市,江西省,0.27
来宾市,广西壮族自治区,0.26
益阳市,湖南省,0.25
湘西土家族苗族自治州,湖南省,0.24
汕尾市,广东省,0.23
吉安市,江西省,0.22
驻马店市,河南省,0.21
成都市,四川省,0.21
黔南布依族苗族自治州,贵州省,0.21
潮州市,广东省,0.2
抚州市,江西省,0.2
武汉市,湖北省,0.19
达州市,四川省,0.19
上海市,上海市,0.19
南充市,四川省,0.19
信阳市,河南省,0.18
南阳市,河南省,0.18
泸州市,四川省,0.18
崇左市,广西壮族自治区,0.17
黄冈市,湖北省,0.17
广安市,四川省,0.17
贵阳市,贵州省,0.16
安顺市,贵州省,0.15
南昌市,江西省,0.15
泉州市,福建省,0.15
黔西南布依族苗族自治州,贵州省,0.14
遂宁市,四川省,0.13
自贡市,四川省,0.13
昆明市,云南省,0.12
毕节市,贵州省,0.11
哈尔滨市,黑龙江省,0.11
张家界市,湖南省,0.11
孝感市,湖北省,0.1
恩施土家族苗族自治州,湖北省,0.1
宜宾市,四川省,0.09
上饶市,江西省,0.09
湘潭市,湖南省,0.09
厦门市,福建省,0.09
内江市,四川省,0.08
杭州市,浙江省,0.08
周口市,河南省,0.08
咸宁市,湖北省,0.08
西安市,陕西省,0.08
福州市,福建省,0.08
郑州市,河南省,0.07
温州市,浙江省,0.07
襄阳市,湖北省,0.07
北海市,广西壮族自治区,0.07
莆田市,福建省,0.07
漳州市,福建省,0.06
荆门市,湖北省,0.06
随州市,湖北省,0.06
萍乡市,江西省,0.06
