city_name,province_name,value
深圳市,广东省,43.11
东莞市,广东省,24.55
广州市,广东省,9.07
河源市,广东省,3.96
汕尾市,广东省,3.59
佛山市,广东省,1.96
中山市,广东省,0.81
梅州市,广东省,0.78
揭阳市,广东省,0.72
清远市,广东省,0.53
汕头市,广东省,0.47
珠海市,广东省,0.46
赣州市,江西省,0.46
韶关市,广东省,0.44
江门市,广东省,0.42
肇庆市,广东省,0.33
重庆市,重庆市,0.26
潮州市,广东省,0.24
长沙市,湖南省,0.22
茂名市,广东省,0.19
郴州市,湖南省,0.17
衡阳市,湖南省,0.15
湛江市,广东省,0.15
南宁市,广西壮族自治区,0.15
武汉市,湖北省,0.14
北京市,北京市,0.14
玉林市,广西壮族自治区,0.13
上海市,上海市,0.12
云浮市,广东省,0.12
厦门市,福建省,0.12
桂林市,广西壮族自治区,0.12
吉安市,江西省,0.12
永州市,湖南省,0.11
邵阳市,湖南省,0.11
泉州市,福建省,0.11
成都市,四川省,0.1
漳州市,福建省,0.1
百色市,广西壮族自治区,0.09
阳江市,广东省,0.09
南昌市,江西省,0.08
西安市,陕西省,0.08
苏州市,江苏省,0.07
郑州市,河南省,0.07
驻马店市,河南省,0.07
昆明市,云南省,0.07
宜春市,江西省,0.06
福州市,福建省,0.06
常德市,湖南省,0.06
杭州市,浙江省,0.06
贵港市,广西壮族自治区,0.06
梧州市,广西壮族自治区,0.06
岳阳市,湖南省,0.06
南阳市,河南省,0.06
贺州市,广西壮族自治区,0.06
信阳市,河南省,0.05
遵义市,贵州省,0.05
河池市,广西壮族自治区,0.05
贵阳市,贵州省,0.05
黄冈市,湖北省,0.05
文山壮族苗族自治州,云南省,0.05
铜仁市,贵州省,0.05
黔东南苗族侗族自治州,贵州省,0.04
宁波市,浙江省,0.04
益阳市,湖南省,0.04
金华市,浙江省,0.04
南京市,江苏省,0.04
龙岩市,福建省,0.04
温州市,浙江省,0.04
怀化市,湖南省,0.04
钦州市,广西壮族自治区,0.04
娄底市,湖南省,0.04
九江市,江西省,0.04
荆州市,湖北省,0.04
柳州市,广西壮族自治区,0.04
株洲市,湖南省,0.04
湘潭市,湖南省,0.03
黔南布依族苗族自治州,贵州省,0.03
天津市,天津市,0.03
安顺市,贵州省,0.03
抚州市,江西省,0.03
来宾市,广西壮族自治区,0.03
毕节市,贵州省,0.03
达州市,四川省,0.03
咸宁市,湖北省,0.03
周口市,河南省,0.03
合肥市,安徽省,0.03
无锡市,江苏省,0.03
孝感市,湖北省,0.03
襄阳市,湖北省,0.03
上饶市,江西省,0.02
荆门市,湖北省,0.02
黔西南布依族苗族自治州,贵州省,0.02
阜阳市,安徽省,0.02
随州市,湖北省,0.02
三明市,福建省,0.02
红河哈尼族彝族自治州,云南省,0.02
南充市,四川省,0.02
萍乡市,江西省,0.02
曲靖市,云南省,0.02
广安市,四川省,0.02
