city_name,province_name,value
深圳市,广东省,36.37
广州市,广东省,17.43
惠州市,广东省,14.1
佛山市,广东省,4.25
中山市,广东省,2.18
江门市,广东省,1.15
清远市,广东省,0.95
河源市,广东省,0.94
珠海市,广东省,0.83
茂名市,广东省,0.75
肇庆市,广东省,0.72
赣州市,江西省,0.67
玉林市,广西壮族自治区,0.61
郴州市,湖南省,0.57
汕头市,广东省,0.52
永州市,湖南省,0.51
韶关市,广东省,0.51
重庆市,重庆市,0.5
汕尾市,广东省,0.5
长沙市,湖南省,0.48
揭阳市,广东省,0.45
湛江市,广东省,0.44
衡阳市,湖南省,0.43
上海市,上海市,0.4
邵阳市,湖南省,0.39
梅州市,广东省,0.38
南宁市,广西壮族自治区,0.36
云浮市,广东省,0.29
阳江市,广东省,0.29
钦州市,广西壮族自治区,0.28
武汉市,湖北省,0.26
百色市,广西壮族自治区,0.25
吉安市,江西省,0.25
贵港市,广西壮族自治区,0.24
桂林市,广西壮族自治区,0.24
成都市,四川省,0.23
梧州市,广西壮族自治区,0.22
岳阳市,湖南省,0.19
河池市,广西壮族自治区,0.18
常德市,湖南省,0.18
厦门市,福建省,0.17
泉州市,福建省,0.16
北京市,北京市,0.16
南昌市,江西省,0.15
驻马店市,河南省,0.15
南阳市,河南省,0.15
苏州市,江苏省,0.15
杭州市,浙江省,0.15
文山壮族苗族自治州,云南省,0.15
贺州市,广西壮族自治区,0.15
信阳市,河南省,0.14
娄底市,湖南省,0.14
柳州市,广西壮族自治区,0.13
怀化市,湖南省,0.13
株洲市,湖南省,0.13
漳州市,福建省,0.12
荆州市,湖北省,0.12
潮州市,广东省,0.12
黔东南苗族侗族自治州,贵州省,0.12
宜春市,江西省,0.11
黄冈市,湖北省,0.11
昆明市,云南省,0.11
毕节市,贵州省,0.11
益阳市,湖南省,0.1
西安市,陕西省,0.1
福州市,福建省,0.1
黔南布依族苗族自治州,贵州省,0.1
金华市,浙江省,0.1
遵义市,贵州省,0.1
郑州市,河南省,0.1
崇左市,广西壮族自治区,0.1
达州市,四川省,0.09
来宾市,广西壮族自治区,0.09
黔西南布依族苗族自治州,贵州省,0.09
贵阳市,贵州省,0.09
襄阳市,湖北省,0.08
咸宁市,湖北省,0.08
宁波市,浙江省,0.08
抚州市,江西省,0.08
南京市,江苏省,0.08
九江市,江西省,0.08
温州市,浙江省,0.08
合肥市,安徽省,0.07
铜仁市,贵州省,0.07
孝感市,湖北省,0.06
嘉兴市,浙江省,0.06
阜阳市,安徽省,0.06
周口市,河南省,0.06
无锡市,江苏省,0.06
湘潭市,湖南省,0.05
天津市,天津市,0.05
上饶市,江西省,0.05
萍乡市,江西省,0.05
台州市,浙江省,0.04
防城港市,广西壮族自治区,0.04
常州市,江苏省,0.04
南充市,四川省,0.04
青岛市,山东省,0.04
北海市,广西壮族自治区,0.04
张家界市,湖南省,0.04
