city_name,province_name,value
佛山市,广东省,28.43
广州市,广东省,19.99
云浮市,广东省,8.55
清远市,广东省,3.97
深圳市,广东省,3.76
阳江市,广东省,3.61
东莞市,广东省,3.16
江门市,广东省,2.86
梧州市,广西壮族自治区,2.52
中山市,广东省,2.47
珠海市,广东省,1.89
惠州市,广东省,1.7
贺州市,广西壮族自治区,1.52
茂名市,广东省,1.24
桂林市,广西壮族自治区,1
湛江市,广东省,0.66
贵港市,广西壮族自治区,0.59
韶关市,广东省,0.58
南宁市,广西壮族自治区,0.49
柳州市,广西壮族自治区,0.42
玉林市,广西壮族自治区,0.4
长沙市,湖南省,0.34
汕头市,广东省,0.34
郴州市,湖南省,0.32
永州市,湖南省,0.31
河源市,广东省,0.31
梅州市,广东省,0.29
重庆市,重庆市,0.28
潮州市,广东省,0.25
揭阳市,广东省,0.25
衡阳市,湖南省,0.24
汕尾市,广东省,0.23
贵阳市,贵州省,0.23
百色市,广西壮族自治区,0.21
北海市,广西壮族自治区,0.2
黔东南苗族侗族自治州,贵州省,0.19
赣州市,江西省,0.19
铜仁市,贵州省,0.17
益阳市,湖南省,0.15
成都市,四川省,0.14
上海市,上海市,0.14
昆明市,云南省,0.13
北京市,北京市,0.13
莆田市,福建省,0.13
钦州市,广西壮族自治区,0.13
邵阳市,湖南省,0.12
河池市,广西壮族自治区,0.12
来宾市,广西壮族自治区,0.12
厦门市,福建省,0.1
泉州市,福建省,0.1
黔南布依族苗族自治州,贵州省,0.09
南昌市,江西省,0.08
武汉市,湖北省,0.08
杭州市,浙江省,0.07
岳阳市,湖南省,0.06
遵义市,贵州省,0.06
文山壮族苗族自治州,云南省,0.06
娄底市,湖南省,0.06
西安市,陕西省,0.06
怀化市,湖南省,0.06
防城港市,广西壮族自治区,0.06
常德市,湖南省,0.06
大理白族自治州,云南省,0.06
郑州市,河南省,0.06
南阳市,河南省,0.06
崇左市,广西壮族自治区,0.05
湘潭市,湖南省,0.04
荆州市,湖北省,0.04
南充市,四川省,0.04
毕节市,贵州省,0.04
宜春市,江西省,0.04
漳州市,福建省,0.04
吉安市,江西省,0.04
株洲市,湖南省,0.04
张家界市,湖南省,0.04
安顺市,贵州省,0.04
海口市,海南省,0.03
合肥市,安徽省,0.03
福州市,福建省,0.03
黔西南布依族苗族自治州,贵州省,0.03
驻马店市,河南省,0.03
黄冈市,湖北省,0.03
三亚市,海南省,0.03
红河哈尼族彝族自治州,云南省,0.03
抚州市,江西省,0.03
咸宁市,湖北省,0.02
上饶市,江西省,0.02
襄阳市,湖北省,0.02
南京市,江苏省,0.02
湘西土家族苗族自治州,湖南省,0.02
九江市,江西省,0.02
六盘水市,贵州省,0.02
苏州市,江苏省,0.02
泸州市,四川省,0.02
恩施土家族苗族自治州,湖北省,0.02
新乡市,河南省,0.02
哈尔滨市,黑龙江省,0.02
宁德市,福建省,0.02
龙岩市,福建省,0.02
温州市,浙江省,0.02
