city_name,province_name,value
佛山市,广东省,20.94
中山市,广东省,19.54
广州市,广东省,16.27
珠海市,广东省,8.16
深圳市,广东省,4.75
东莞市,广东省,3.91
阳江市,广东省,3.47
云浮市,广东省,2.49
肇庆市,广东省,2.26
茂名市,广东省,1.4
湛江市,广东省,1.28
清远市,广东省,1.17
惠州市,广东省,1.13
梧州市,广西壮族自治区,0.61
韶关市,广东省,0.52
贵港市,广西壮族自治区,0.52
百色市,广西壮族自治区,0.43
南宁市,广西壮族自治区,0.41
玉林市,广西壮族自治区,0.32
长沙市,湖南省,0.31
桂林市,广西壮族自治区,0.3
赣州市,江西省,0.28
重庆市,重庆市,0.28
文山壮族苗族自治州,云南省,0.26
铜仁市,贵州省,0.26
衡阳市,湖南省,0.25
贺州市,广西壮族自治区,0.23
河源市,广东省,0.22
郴州市,湖南省,0.22
汕头市,广东省,0.21
永州市,湖南省,0.19
汕尾市,广东省,0.19
梅州市,广东省,0.19
河池市,广西壮族自治区,0.18
揭阳市,广东省,0.16
钦州市,广西壮族自治区,0.15
北京市,北京市,0.13
柳州市,广西壮族自治区,0.13
上海市,上海市,0.11
成都市,四川省,0.11
来宾市,广西壮族自治区,0.1
北海市,广西壮族自治区,0.09
邵阳市,湖南省,0.09
黔东南苗族侗族自治州,贵州省,0.09
崇左市,广西壮族自治区,0.09
潮州市,广东省,0.08
遵义市,贵州省,0.08
武汉市,湖北省,0.08
漳州市,福建省,0.08
厦门市,福建省,0.07
常德市,湖南省,0.07
昆明市,云南省,0.07
南阳市,河南省,0.07
贵阳市,贵州省,0.07
南京市,江苏省,0.07
黔南布依族苗族自治州,贵州省,0.07
吉安市,江西省,0.07
株洲市,湖南省,0.06
西安市,陕西省,0.06
杭州市,浙江省,0.06
湘潭市,湖南省,0.06
南昌市,江西省,0.06
岳阳市,湖南省,0.06
益阳市,湖南省,0.05
娄底市,湖南省,0.05
海口市,海南省,0.05
郑州市,河南省,0.05
苏州市,江苏省,0.05
泉州市,福建省,0.05
合肥市,安徽省,0.04
青岛市,山东省,0.04
宜春市,江西省,0.04
福州市,福建省,0.04
驻马店市,河南省,0.04
防城港市,广西壮族自治区,0.04
九江市,江西省,0.04
哈尔滨市,黑龙江省,0.03
无锡市,江苏省,0.03
泸州市,四川省,0.03
温州市,浙江省,0.03
张家界市,湖南省,0.03
天津市,天津市,0.02
宁波市,浙江省,0.02
台州市,浙江省,0.02
怀化市,湖南省,0.02
红河哈尼族彝族自治州,云南省,0.02
咸宁市,湖北省,0.02
抚州市,江西省,0.02
宜宾市,四川省,0.02
南充市,四川省,0.02
上饶市,江西省,0.02
昭通市,云南省,0.02
黄冈市,湖北省,0.02
大理白族自治州,云南省,0.02
内江市,四川省,0.02
南通市,江苏省,0.02
毕节市,贵州省,0.02
儋州市,海南省,0.02
保定市,河北省,0.02
三亚市,海南省,0.02
