city_name,province_name,value
珠海市,广东省,36.22
佛山市,广东省,16.25
广州市,广东省,10.21
江门市,广东省,8.97
深圳市,广东省,4.02
东莞市,广东省,3.33
贵港市,广西壮族自治区,1.07
惠州市,广东省,1.01
肇庆市,广东省,0.91
清远市,广东省,0.68
茂名市,广东省,0.67
梧州市,广西壮族自治区,0.63
阳江市,广东省,0.61
云浮市,广东省,0.56
湛江市,广东省,0.54
衡阳市,湖南省,0.53
玉林市,广西壮族自治区,0.44
南宁市,广西壮族自治区,0.43
韶关市,广东省,0.36
贺州市,广西壮族自治区,0.35
赣州市,江西省,0.35
钦州市,广西壮族自治区,0.33
重庆市,重庆市,0.3
长沙市,湖南省,0.28
桂林市,广西壮族自治区,0.27
汕尾市,广东省,0.27
成都市,四川省,0.23
泸州市,四川省,0.23
梅州市,广东省,0.23
河源市,广东省,0.22
永州市,湖南省,0.21
百色市,广西壮族自治区,0.2
郴州市,湖南省,0.2
揭阳市,广东省,0.2
汕头市,广东省,0.15
上海市,上海市,0.15
铜仁市,贵州省,0.13
邵阳市,湖南省,0.12
柳州市,广西壮族自治区,0.12
武汉市,湖北省,0.12
河池市,广西壮族自治区,0.12
宜宾市,四川省,0.11
潮州市,广东省,0.11
北京市,北京市,0.1
来宾市,广西壮族自治区,0.09
杭州市,浙江省,0.09
上饶市,江西省,0.09
吉安市,江西省,0.08
常德市,湖南省,0.08
郑州市,河南省,0.08
黔东南苗族侗族自治州,贵州省,0.07
崇左市,广西壮族自治区,0.07
贵阳市,贵州省,0.07
遵义市,贵州省,0.07
厦门市,福建省,0.07
荆州市,湖北省,0.07
南昌市,江西省,0.07
泉州市,福建省,0.07
福州市,福建省,0.07
西安市,陕西省,0.07
娄底市,湖南省,0.06
驻马店市,河南省,0.06
岳阳市,湖南省,0.06
南京市,江苏省,0.06
黔南布依族苗族自治州,贵州省,0.06
怀化市,湖南省,0.05
昆明市,云南省,0.05
宜春市,江西省,0.05
金华市,浙江省,0.05
南阳市,河南省,0.05
文山壮族苗族自治州,云南省,0.05
信阳市,河南省,0.04
漳州市,福建省,0.04
恩施土家族苗族自治州,湖北省,0.04
株洲市,湖南省,0.04
益阳市,湖南省,0.04
九江市,江西省,0.04
乌鲁木齐市,新疆维吾尔自治区,0.04
北海市,广西壮族自治区,0.04
天津市,天津市,0.04
苏州市,江苏省,0.04
黄冈市,湖北省,0.04
宁波市,浙江省,0.04
毕节市,贵州省,0.03
咸宁市,湖北省,0.03
湘潭市,湖南省,0.03
石家庄市,河北省,0.03
孝感市,湖北省,0.03
南充市,四川省,0.03
温州市,浙江省,0.03
无锡市,江苏省,0.03
合肥市,安徽省,0.03
自贡市,四川省,0.03
嘉兴市,浙江省,0.03
张家界市,湖南省,0.03
广安市,四川省,0.02
沈阳市,辽宁省,0.02
青岛市,山东省,0.02
襄阳市,湖北省,0.02
黔西南布依族苗族自治州,贵州省,0.02
