city_name,province_name,value
东莞市,广东省,15.43
惠州市,广东省,10.84
广州市,广东省,5.5
汕尾市,广东省,2.07
重庆市,重庆市,2.03
河源市,广东省,2.02
梅州市,广东省,2
茂名市,广东省,1.72
揭阳市,广东省,1.69
佛山市,广东省,1.6
衡阳市,湖南省,1.56
赣州市,江西省,1.54
湛江市,广东省,1.5
邵阳市,湖南省,1.4
清远市,广东省,1.4
吉安市,江西省,1.24
汕头市,广东省,1.21
永州市,湖南省,1.12
株洲市,湖南省,1.12
郴州市,湖南省,1.02
中山市,广东省,0.98
长沙市,湖南省,0.95
玉林市,广西壮族自治区,0.93
黄冈市,湖北省,0.89
珠海市,广东省,0.88
桂林市,广西壮族自治区,0.82
北京市,北京市,0.71
荆州市,湖北省,0.71
宜春市,江西省,0.7
怀化市,湖南省,0.7
驻马店市,河南省,0.69
南宁市,广西壮族自治区,0.67
韶关市,广东省,0.66
武汉市,湖北省,0.65
岳阳市,湖南省,0.61
江门市,广东省,0.61
南阳市,河南省,0.59
九江市,江西省,0.58
常德市,湖南省,0.56
肇庆市,广东省,0.53
上海市,上海市,0.49
阳江市,广东省,0.48
成都市,四川省,0.47
周口市,河南省,0.47
娄底市,湖南省,0.46
益阳市,湖南省,0.45
贵港市,广西壮族自治区,0.45
潮州市,广东省,0.43
襄阳市,湖北省,0.43
河池市,广西壮族自治区,0.4
云浮市,广东省,0.39
南充市,四川省,0.39
南昌市,江西省,0.39
百色市,广西壮族自治区,0.37
信阳市,河南省,0.37
抚州市,江西省,0.36
泉州市,福建省,0.35
达州市,四川省,0.35
咸宁市,湖北省,0.35
梧州市,广西壮族自治区,0.34
贺州市,广西壮族自治区,0.32
钦州市,广西壮族自治区,0.32
孝感市,湖北省,0.31
黔东南苗族侗族自治州,贵州省,0.3
西安市,陕西省,0.3
上饶市,江西省,0.29
郑州市,河南省,0.28
遵义市,贵州省,0.26
昆明市,云南省,0.26
崇左市,广西壮族自治区,0.26
柳州市,广西壮族自治区,0.25
阜阳市,安徽省,0.24
商丘市,河南省,0.22
厦门市,福建省,0.22
毕节市,贵州省,0.22
贵阳市,贵州省,0.21
杭州市,浙江省,0.21
湘潭市,湖南省,0.2
哈尔滨市,黑龙江省,0.2
黔南布依族苗族自治州,贵州省,0.2
随州市,湖北省,0.19
宜昌市,湖北省,0.19
安庆市,安徽省,0.19
来宾市,广西壮族自治区,0.19
萍乡市,江西省,0.18
黄石市,湖北省,0.18
荆门市,湖北省,0.18
漳州市,福建省,0.17
福州市,福建省,0.17
新余市,江西省,0.17
湘西土家族苗族自治州,湖南省,0.16
合肥市,安徽省,0.15
海口市,海南省,0.15
南京市,江苏省,0.15
亳州市,安徽省,0.15
铜仁市,贵州省,0.15
文山壮族苗族自治州,云南省,0.14
广安市,四川省,0.14
天门市,湖北省,0.14
龙岩市,福建省,0.14
