city_name,province_name,value
广州市,广东省,45.89
中山市,广东省,8.18
肇庆市,广东省,7.18
江门市,广东省,5.55
深圳市,广东省,4.33
东莞市,广东省,4.18
清远市,广东省,3.26
珠海市,广东省,1.51
惠州市,广东省,1.45
云浮市,广东省,1.4
梧州市,广西壮族自治区,0.91
贵港市,广西壮族自治区,0.91
阳江市,广东省,0.86
湛江市,广东省,0.7
韶关市,广东省,0.7
茂名市,广东省,0.69
玉林市,广西壮族自治区,0.53
贺州市,广西壮族自治区,0.47
南宁市,广西壮族自治区,0.47
衡阳市,湖南省,0.46
赣州市,江西省,0.45
永州市,湖南省,0.37
桂林市,广西壮族自治区,0.36
郴州市,湖南省,0.32
钦州市,广西壮族自治区,0.28
长沙市,湖南省,0.27
重庆市,重庆市,0.26
汕头市,广东省,0.24
河源市,广东省,0.23
揭阳市,广东省,0.23
汕尾市,广东省,0.22
百色市,广西壮族自治区,0.21
梅州市,广东省,0.19
河池市,广西壮族自治区,0.16
邵阳市,湖南省,0.16
上海市,上海市,0.14
武汉市,湖北省,0.14
柳州市,广西壮族自治区,0.14
娄底市,湖南省,0.12
株洲市,湖南省,0.12
岳阳市,湖南省,0.12
荆州市,湖北省,0.11
来宾市,广西壮族自治区,0.11
黔东南苗族侗族自治州,贵州省,0.11
怀化市,湖南省,0.1
吉安市,江西省,0.1
常德市,湖南省,0.1
潮州市,广东省,0.09
成都市,四川省,0.09
九江市,江西省,0.09
铜仁市,贵州省,0.08
贵阳市,贵州省,0.08
益阳市,湖南省,0.08
北京市,北京市,0.08
宜春市,江西省,0.08
厦门市,福建省,0.07
南昌市,江西省,0.07
杭州市,浙江省,0.07
福州市,福建省,0.07
泉州市,福建省,0.07
遵义市,贵州省,0.07
文山壮族苗族自治州,云南省,0.06
郑州市,河南省,0.06
漳州市,福建省,0.06
南阳市,河南省,0.06
北海市,广西壮族自治区,0.06
抚州市,江西省,0.05
崇左市,广西壮族自治区,0.05
昆明市,云南省,0.05
苏州市,江苏省,0.05
龙岩市,福建省,0.05
驻马店市,河南省,0.04
西安市,陕西省,0.04
湘西土家族苗族自治州,湖南省,0.04
湘潭市,湖南省,0.04
毕节市,贵州省,0.04
温州市,浙江省,0.04
黔西南布依族苗族自治州,贵州省,0.04
孝感市,湖北省,0.03
海口市,海南省,0.03
合肥市,安徽省,0.03
泸州市,四川省,0.03
宁波市,浙江省,0.03
信阳市,河南省,0.03
青岛市,山东省,0.03
金华市,浙江省,0.03
南充市,四川省,0.03
黔南布依族苗族自治州,贵州省,0.03
上饶市,江西省,0.03
广安市,四川省,0.03
南京市,江苏省,0.03
黄冈市,湖北省,0.03
咸宁市,湖北省,0.02
达州市,四川省,0.02
无锡市,江苏省,0.02
周口市,河南省,0.02
襄阳市,湖北省,0.02
萍乡市,江西省,0.02
石家庄市,河北省,0.02
恩施土家族苗族自治州,湖北省,0.02
