city_name,province_name,value
佛山市,广东省,25.76
东莞市,广东省,9.46
深圳市,广东省,7.21
清远市,广东省,6.78
惠州市,广东省,3.8
中山市,广东省,3.32
肇庆市,广东省,3.2
湛江市,广东省,2.81
江门市,广东省,2.54
珠海市,广东省,2.23
茂名市,广东省,1.83
韶关市,广东省,1.66
揭阳市,广东省,1.21
云浮市,广东省,1.16
汕头市,广东省,1.07
梅州市,广东省,1.02
河源市,广东省,0.88
汕尾市,广东省,0.79
阳江市,广东省,0.79
衡阳市,湖南省,0.72
重庆市,重庆市,0.69
北京市,北京市,0.67
长沙市,湖南省,0.67
赣州市,江西省,0.66
上海市,上海市,0.58
郴州市,湖南省,0.54
南宁市,广西壮族自治区,0.5
梧州市,广西壮族自治区,0.5
贵港市,广西壮族自治区,0.47
玉林市,广西壮族自治区,0.47
潮州市,广东省,0.44
成都市,四川省,0.37
永州市,湖南省,0.37
武汉市,湖北省,0.37
桂林市,广西壮族自治区,0.36
钦州市,广西壮族自治区,0.36
贺州市,广西壮族自治区,0.3
邵阳市,湖南省,0.29
荆州市,湖北省,0.25
杭州市,浙江省,0.24
哈尔滨市,黑龙江省,0.23
厦门市,福建省,0.21
昆明市,云南省,0.2
西安市,陕西省,0.2
郑州市,河南省,0.19
南昌市,江西省,0.18
海口市,海南省,0.17
岳阳市,湖南省,0.17
遵义市,贵州省,0.16
驻马店市,河南省,0.16
柳州市,广西壮族自治区,0.16
贵阳市,贵州省,0.15
常德市,湖南省,0.15
宜春市,江西省,0.15
南京市,江苏省,0.15
泉州市,福建省,0.14
福州市,福建省,0.14
百色市,广西壮族自治区,0.14
株洲市,湖南省,0.14
吉安市,江西省,0.13
黔东南苗族侗族自治州,贵州省,0.13
南阳市,河南省,0.12
益阳市,湖南省,0.12
娄底市,湖南省,0.12
苏州市,江苏省,0.12
怀化市,湖南省,0.12
漳州市,福建省,0.11
文山壮族苗族自治州,云南省,0.11
合肥市,安徽省,0.11
天津市,天津市,0.11
铜仁市,贵州省,0.11
沈阳市,辽宁省,0.1
湘潭市,湖南省,0.1
河池市,广西壮族自治区,0.09
天门市,湖北省,0.09
北海市,广西壮族自治区,0.09
九江市,江西省,0.09
三亚市,海南省,0.09
黄冈市,湖北省,0.09
黔南布依族苗族自治州,贵州省,0.09
信阳市,河南省,0.09
青岛市,山东省,0.09
温州市,浙江省,0.08
南充市,四川省,0.08
襄阳市,湖北省,0.08
济南市,山东省,0.08
孝感市,湖北省,0.08
长春市,吉林省,0.08
石家庄市,河北省,0.08
周口市,河南省,0.07
上饶市,江西省,0.07
乌鲁木齐市,新疆维吾尔自治区,0.07
无锡市,江苏省,0.07
宁波市,浙江省,0.07
毕节市,贵州省,0.07
湘西土家族苗族自治州,湖南省,0.06
崇左市,广西壮族自治区,0.06
仙桃市,湖北省,0.06
达州市,四川省,0.06
抚州市,江西省,0.06
