city_name,province_name,value
深圳市,广东省,12.92
河源市,广东省,10.36
东莞市,广东省,6.37
梅州市,广东省,6.24
广州市,广东省,6.01
汕尾市,广东省,4.23
揭阳市,广东省,3.15
赣州市,江西省,2.49
茂名市,广东省,2.26
湛江市,广东省,1.51
玉林市,广西壮族自治区,1.45
邵阳市,湖南省,1.4
重庆市,重庆市,1.28
汕头市,广东省,1.27
南宁市,广西壮族自治区,1.22
衡阳市,湖南省,1.17
永州市,湖南省,1.16
郴州市,湖南省,1.12
清远市,广东省,1.11
吉安市,江西省,1.1
韶关市,广东省,1.05
佛山市,广东省,1.03
桂林市,广西壮族自治区,0.9
贵港市,广西壮族自治区,0.67
黄冈市,湖北省,0.67
岳阳市,湖南省,0.65
常德市,湖南省,0.65
肇庆市,广东省,0.64
云浮市,广东省,0.58
河池市,广西壮族自治区,0.57
宜春市,江西省,0.54
潮州市,广东省,0.54
长沙市,湖南省,0.53
百色市,广西壮族自治区,0.5
株洲市,湖南省,0.5
武汉市,湖北省,0.49
阳江市,广东省,0.47
娄底市,湖南省,0.47
怀化市,湖南省,0.47
贺州市,广西壮族自治区,0.46
钦州市,广西壮族自治区,0.46
益阳市,湖南省,0.45
信阳市,河南省,0.45
九江市,江西省,0.44
珠海市,广东省,0.42
江门市,广东省,0.4
来宾市,广西壮族自治区,0.39
南昌市,江西省,0.39
黔南布依族苗族自治州,贵州省,0.39
梧州市,广西壮族自治区,0.38
达州市,四川省,0.37
泉州市,福建省,0.35
抚州市,江西省,0.35
黔东南苗族侗族自治州,贵州省,0.35
柳州市,广西壮族自治区,0.34
周口市,河南省,0.34
中山市,广东省,0.32
南充市,四川省,0.32
驻马店市,河南省,0.31
广安市,四川省,0.3
铜仁市,贵州省,0.28
遵义市,贵州省,0.27
咸宁市,湖北省,0.27
南阳市,河南省,0.26
上饶市,江西省,0.26
漳州市,福建省,0.25
文山壮族苗族自治州,云南省,0.22
龙岩市,福建省,0.22
黔西南布依族苗族自治州,贵州省,0.22
湘西土家族苗族自治州,湖南省,0.21
荆州市,湖北省,0.2
崇左市,广西壮族自治区,0.2
孝感市,湖北省,0.2
毕节市,贵州省,0.19
阜阳市,安徽省,0.19
萍乡市,江西省,0.19
贵阳市,贵州省,0.18
曲靖市,云南省,0.18
襄阳市,湖北省,0.18
随州市,湖北省,0.17
湘潭市,湖南省,0.17
红河哈尼族彝族自治州,云南省,0.16
成都市,四川省,0.15
黄石市,湖北省,0.14
昆明市,云南省,0.14
安庆市,安徽省,0.14
商丘市,河南省,0.14
新余市,江西省,0.12
福州市,福建省,0.12
泸州市,四川省,0.12
北海市,广西壮族自治区,0.11
上海市,上海市,0.11
恩施土家族苗族自治州,湖北省,0.11
安顺市,贵州省,0.11
厦门市,福建省,0.11
西安市,陕西省,0.1
北京市,北京市,0.09
温州市,浙江省,0.09
合肥市,安徽省,0.09
宜宾市,四川省,0.08
