city_name,province_name,value
东莞市,广东省,34.43
惠州市,广东省,16.7
广州市,广东省,9.55
佛山市,广东省,2.77
中山市,广东省,1.83
汕尾市,广东省,1.42
珠海市,广东省,1.29
河源市,广东省,1.28
上海市,上海市,0.93
汕头市,广东省,0.88
梅州市,广东省,0.86
揭阳市,广东省,0.85
北京市,北京市,0.81
江门市,广东省,0.8
茂名市,广东省,0.69
长沙市,湖南省,0.69
湛江市,广东省,0.67
清远市,广东省,0.6
重庆市,重庆市,0.59
武汉市,湖北省,0.53
赣州市,江西省,0.52
成都市,四川省,0.49
肇庆市,广东省,0.48
韶关市,广东省,0.45
杭州市,浙江省,0.44
南宁市,广西壮族自治区,0.38
厦门市,福建省,0.37
福州市,福建省,0.37
玉林市,广西壮族自治区,0.32
郴州市,湖南省,0.32
邵阳市,湖南省,0.31
衡阳市,湖南省,0.31
苏州市,江苏省,0.27
西安市,陕西省,0.27
吉安市,江西省,0.27
郑州市,河南省,0.25
阳江市,广东省,0.25
南京市,江苏省,0.25
南昌市,江西省,0.25
昆明市,云南省,0.25
桂林市,广西壮族自治区,0.23
云浮市,广东省,0.23
潮州市,广东省,0.23
泉州市,福建省,0.22
永州市,湖南省,0.22
贵阳市,贵州省,0.17
贵港市,广西壮族自治区,0.16
株洲市,湖南省,0.16
海口市,海南省,0.16
合肥市,安徽省,0.16
宁波市,浙江省,0.16
天津市,天津市,0.15
怀化市,湖南省,0.14
漳州市,福建省,0.14
梧州市,广西壮族自治区,0.14
百色市,广西壮族自治区,0.13
金华市,浙江省,0.13
河池市,广西壮族自治区,0.13
温州市,浙江省,0.12
青岛市,山东省,0.12
钦州市,广西壮族自治区,0.12
九江市,江西省,0.12
娄底市,湖南省,0.12
南阳市,河南省,0.12
柳州市,广西壮族自治区,0.11
黄冈市,湖北省,0.11
宜春市,江西省,0.11
荆州市,湖北省,0.11
岳阳市,湖南省,0.11
贺州市,广西壮族自治区,0.11
龙岩市,福建省,0.11
常德市,湖南省,0.1
无锡市,江苏省,0.1
济南市,山东省,0.1
益阳市,湖南省,0.09
哈尔滨市,黑龙江省,0.09
抚州市,江西省,0.09
驻马店市,河南省,0.08
三亚市,海南省,0.08
上饶市,江西省,0.08
崇左市,广西壮族自治区,0.08
襄阳市,湖北省,0.07
湘潭市,湖南省,0.07
孝感市,湖北省,0.07
沈阳市,辽宁省,0.07
信阳市,河南省,0.07
北海市,广西壮族自治区,0.07
石家庄市,河北省,0.07
咸宁市,湖北省,0.07
遵义市,贵州省,0.07
太原市,山西省,0.07
常州市,江苏省,0.07
长春市,吉林省,0.06
南通市,江苏省,0.06
黔南布依族苗族自治州,贵州省,0.06
嘉兴市,浙江省,0.06
黔东南苗族侗族自治州,贵州省,0.06
乌鲁木齐市,新疆维吾尔自治区,0.06
大连市,辽宁省,0.06
毕节市,贵州省,0.06
