city_name,province_name,value
珠海市,广东省,28.5
佛山市,广东省,18.12
广州市,广东省,13.35
江门市,广东省,11.07
深圳市,广东省,6.53
东莞市,广东省,3.77
肇庆市,广东省,1.32
惠州市,广东省,1.06
贵港市,广西壮族自治区,0.87
阳江市,广东省,0.81
清远市,广东省,0.75
云浮市,广东省,0.66
茂名市,广东省,0.6
湛江市,广东省,0.57
梧州市,广西壮族自治区,0.53
贺州市,广西壮族自治区,0.39
南宁市,广西壮族自治区,0.35
玉林市,广西壮族自治区,0.35
韶关市,广东省,0.34
衡阳市,湖南省,0.33
赣州市,江西省,0.25
百色市,广西壮族自治区,0.25
钦州市,广西壮族自治区,0.24
桂林市,广西壮族自治区,0.23
郴州市,湖南省,0.23
河源市,广东省,0.23
揭阳市,广东省,0.19
永州市,湖南省,0.19
梅州市,广东省,0.18
重庆市,重庆市,0.17
长沙市,湖南省,0.17
汕尾市,广东省,0.15
泸州市,四川省,0.15
汕头市,广东省,0.15
铜仁市,贵州省,0.13
河池市,广西壮族自治区,0.12
邵阳市,湖南省,0.1
来宾市,广西壮族自治区,0.1
成都市,四川省,0.1
北京市,北京市,0.1
上海市,上海市,0.09
柳州市,广西壮族自治区,0.09
宜宾市,四川省,0.09
武汉市,湖北省,0.09
文山壮族苗族自治州,云南省,0.08
潮州市,广东省,0.08
株洲市,湖南省,0.07
岳阳市,湖南省,0.06
黔东南苗族侗族自治州,贵州省,0.06
吉安市,江西省,0.05
泉州市,福建省,0.05
常德市,湖南省,0.05
海口市,海南省,0.05
厦门市,福建省,0.05
郑州市,河南省,0.05
崇左市,广西壮族自治区,0.05
娄底市,湖南省,0.05
贵阳市,贵州省,0.04
宁波市,浙江省,0.04
南昌市,江西省,0.04
怀化市,湖南省,0.04
湘潭市,湖南省,0.04
温州市,浙江省,0.04
昆明市,云南省,0.04
益阳市,湖南省,0.04
漳州市,福建省,0.04
黔西南布依族苗族自治州,贵州省,0.04
信阳市,河南省,0.03
杭州市,浙江省,0.03
苏州市,江苏省,0.03
宜春市,江西省,0.03
驻马店市,河南省,0.03
孝感市,湖北省,0.03
上饶市,江西省,0.03
南阳市,河南省,0.03
黔南布依族苗族自治州,贵州省,0.03
荆州市,湖北省,0.03
遵义市,贵州省,0.03
黄冈市,湖北省,0.03
福州市,福建省,0.03
金华市,浙江省,0.03
南京市,江苏省,0.03
自贡市,四川省,0.02
北海市,广西壮族自治区,0.02
南充市,四川省,0.02
天津市,天津市,0.02
毕节市,贵州省,0.02
西安市,陕西省,0.02
漯河市,河南省,0.02
萍乡市,江西省,0.02
合肥市,安徽省,0.02
达州市,四川省,0.02
九江市,江西省,0.02
曲靖市,云南省,0.02
抚州市,江西省,0.02
随州市,湖北省,0.02
襄阳市,湖北省,0.02
青岛市,山东省,0.02
沈阳市,辽宁省,0.02
三亚市,海南省,0.02
