city_name,province_name,value
中山市,广东省,42.65
广州市,广东省,7.4
江门市,广东省,4.69
深圳市,广东省,4.14
佛山市,广东省,3
东莞市,广东省,2.38
阳江市,广东省,0.87
湛江市,广东省,0.85
惠州市,广东省,0.73
茂名市,广东省,0.71
肇庆市,广东省,0.58
北京市,北京市,0.55
云浮市,广东省,0.52
清远市,广东省,0.43
重庆市,重庆市,0.35
上海市,上海市,0.34
成都市,四川省,0.32
长沙市,湖南省,0.3
汕尾市,广东省,0.28
韶关市,广东省,0.26
汕头市,广东省,0.23
武汉市,湖北省,0.22
梅州市,广东省,0.2
桂林市,广西壮族自治区,0.2
西安市,陕西省,0.2
揭阳市,广东省,0.18
梧州市,广西壮族自治区,0.18
南宁市,广西壮族自治区,0.18
玉林市,广西壮族自治区,0.18
赣州市,江西省,0.18
杭州市,浙江省,0.17
昆明市,云南省,0.15
海口市,海南省,0.15
河源市,广东省,0.15
南昌市,江西省,0.14
贵阳市,贵州省,0.14
永州市,湖南省,0.14
郴州市,湖南省,0.14
厦门市,福建省,0.13
衡阳市,湖南省,0.12
郑州市,河南省,0.12
南京市,江苏省,0.1
贵港市,广西壮族自治区,0.09
潮州市,广东省,0.09
贺州市,广西壮族自治区,0.09
福州市,福建省,0.09
泉州市,福建省,0.08
苏州市,江苏省,0.08
宁波市,浙江省,0.08
天津市,天津市,0.07
太原市,山西省,0.07
常德市,湖南省,0.07
遵义市,贵州省,0.07
柳州市,广西壮族自治区,0.07
岳阳市,湖南省,0.06
钦州市,广西壮族自治区,0.06
济南市,山东省,0.06
沈阳市,辽宁省,0.06
荆州市,湖北省,0.06
合肥市,安徽省,0.06
邵阳市,湖南省,0.05
石家庄市,河北省,0.05
三亚市,海南省,0.05
乌鲁木齐市,新疆维吾尔自治区,0.05
金华市,浙江省,0.04
北海市,广西壮族自治区,0.04
澄迈县,海南省,0.04
儋州市,海南省,0.04
株洲市,湖南省,0.04
无锡市,江苏省,0.04
百色市,广西壮族自治区,0.04
南通市,江苏省,0.04
南阳市,河南省,0.04
漳州市,福建省,0.04
娄底市,湖南省,0.04
文山壮族苗族自治州,云南省,0.04
吉安市,江西省,0.04
青岛市,山东省,0.04
黔南布依族苗族自治州,贵州省,0.04
信阳市,河南省,0.04
九江市,江西省,0.03
嘉兴市,浙江省,0.03
大连市,辽宁省,0.03
湘潭市,湖南省,0.03
荆门市,湖北省,0.03
防城港市,广西壮族自治区,0.03
黄冈市,湖北省,0.03
上饶市,江西省,0.03
廊坊市,河北省,0.03
兰州市,甘肃省,0.03
哈尔滨市,黑龙江省,0.03
衢州市,浙江省,0.03
黔东南苗族侗族自治州,贵州省,0.03
新乡市,河南省,0.03
毕节市,贵州省,0.03
温州市,浙江省,0.03
南充市,四川省,0.03
咸阳市,陕西省,0.03
常州市,江苏省,0.02
来宾市,广西壮族自治区,0.02
