city_name,province_name,value
中山市,广东省,46.87
广州市,广东省,9.28
江门市,广东省,6.04
深圳市,广东省,4.94
佛山市,广东省,3.43
东莞市,广东省,2.25
阳江市,广东省,1.35
湛江市,广东省,1.1
茂名市,广东省,1.03
惠州市,广东省,0.84
清远市,广东省,0.66
肇庆市,广东省,0.66
汕头市,广东省,0.51
云浮市,广东省,0.47
北京市,北京市,0.46
韶关市,广东省,0.39
揭阳市,广东省,0.33
长沙市,湖南省,0.29
梅州市,广东省,0.29
上海市,上海市,0.28
重庆市,重庆市,0.27
汕尾市,广东省,0.27
南宁市,广西壮族自治区,0.24
桂林市,广西壮族自治区,0.23
武汉市,湖北省,0.21
成都市,四川省,0.2
河源市,广东省,0.2
玉林市,广西壮族自治区,0.18
赣州市,江西省,0.17
梧州市,广西壮族自治区,0.17
郴州市,湖南省,0.17
潮州市,广东省,0.16
衡阳市,湖南省,0.16
贵港市,广西壮族自治区,0.14
永州市,湖南省,0.13
南京市,江苏省,0.12
杭州市,浙江省,0.11
西安市,陕西省,0.11
海口市,海南省,0.1
沈阳市,辽宁省,0.1
郑州市,河南省,0.1
苏州市,江苏省,0.09
合肥市,安徽省,0.09
贺州市,广西壮族自治区,0.09
文山壮族苗族自治州,云南省,0.09
厦门市,福建省,0.09
邵阳市,湖南省,0.09
南昌市,江西省,0.09
北海市,广西壮族自治区,0.08
昆明市,云南省,0.08
哈尔滨市,黑龙江省,0.08
柳州市,广西壮族自治区,0.07
宜春市,江西省,0.07
株洲市,湖南省,0.07
长春市,吉林省,0.06
天津市,天津市,0.06
常德市,湖南省,0.06
泉州市,福建省,0.06
岳阳市,湖南省,0.06
贵阳市,贵州省,0.06
漳州市,福建省,0.06
南充市,四川省,0.06
遵义市,贵州省,0.06
太原市,山西省,0.06
三亚市,海南省,0.05
福州市,福建省,0.05
百色市,广西壮族自治区,0.05
吉安市,江西省,0.05
钦州市,广西壮族自治区,0.05
娄底市,湖南省,0.05
宁波市,浙江省,0.04
铜仁市,贵州省,0.04
河池市,广西壮族自治区,0.04
温州市,浙江省,0.04
无锡市,江苏省,0.04
济南市,山东省,0.04
石家庄市,河北省,0.04
怀化市,湖南省,0.04
大理白族自治州,云南省,0.04
益阳市,湖南省,0.04
信阳市,河南省,0.04
防城港市,广西壮族自治区,0.04
洛阳市,河南省,0.04
新余市,江西省,0.04
来宾市,广西壮族自治区,0.04
荆州市,湖北省,0.04
乌鲁木齐市,新疆维吾尔自治区,0.04
常州市,江苏省,0.04
崇左市,广西壮族自治区,0.03
青岛市,山东省,0.03
兰州市,甘肃省,0.03
上饶市,江西省,0.03
九江市,江西省,0.03
南阳市,河南省,0.03
黔西南布依族苗族自治州,贵州省,0.03
莆田市,福建省,0.03
南通市,江苏省,0.03
大连市,辽宁省,0.02
湘潭市,湖南省,0.02
驻马店市,河南省,0.02
