Origin,Destination,scaled_flow
JiangMen,FoShan,47.93423615011032
JiangMen,ZhongShan,40.38170739366495
JiangMen,GuangZhou,37.83770545358586
JiangMen,ZhuHai,17.054453272008328
JiangMen,ShenZhen,11.541835819554631
JiangMen,DongGuan,8.989738993348597
JiangMen,ZhaoQing,5.836412897531738
JiangMen,HuiZhou,2.6654252319833516
ZhongShan,ZhuHai,131.1952426623684
ZhongShan,FoShan,71.06164298990636
ZhongShan,GuangZhou,49.01820249056818
ZhongShan,JiangMen,43.18926024511967
ZhongShan,ShenZhen,26.816769553298656
ZhongShan,DongGuan,16.084469079309052
ZhongShan,ZhaoQing,6.123954673798126
ZhongShan,HuiZhou,5.054359850634757
DongGuan,ShenZhen,303.39670980526955
DongGuan,GuangZhou,153.56423864895734
DongGuan,HuiZhou,131.14783806525705
DongGuan,FoShan,37.90237582391676
DongGuan,ZhongShan,19.157552934593138
DongGuan,JiangMen,10.943078561381894
DongGuan,ZhuHai,9.796606213411033
DongGuan,ZhaoQing,8.463832108894902
ZhaoQing,FoShan,61.18876873243705
ZhaoQing,GuangZhou,40.312377319392304
ZhaoQing,ShenZhen,6.331540227696151
ZhaoQing,DongGuan,6.728217987296567
ZhaoQing,JiangMen,5.44942193821436
ZhaoQing,ZhongShan,5.337397200549428
ZhaoQing,ZhuHai,2.575956809257024
ZhaoQing,HuiZhou,2.328033209506764
ZhuHai,ZhongShan,111.24714282600624
ZhuHai,GuangZhou,24.638211259005207
ZhuHai,ShenZhen,15.423776303450575
ZhuHai,JiangMen,14.928558214851197
ZhuHai,FoShan,10.951699129922998
ZhuHai,DongGuan,7.2451206534942765
ZhuHai,HuiZhou,2.829055579754422
ZhuHai,ZhaoQing,2.4325254764953175
ShenZhen,DongGuan,312.42901094870757
ShenZhen,HuiZhou,190.97484494519875
ShenZhen,GuangZhou,104.6527773272466
ShenZhen,FoShan,33.05659126929865
ShenZhen,ZhongShan,30.544135286459937
ShenZhen,ZhuHai,18.471660956578567
ShenZhen,JiangMen,12.23104448307596
ShenZhen,ZhaoQing,7.121561769028099
HuiZhou,ShenZhen,182.42926589257024
HuiZhou,DongGuan,111.02916903340274
HuiZhou,GuangZhou,54.051434556087415
HuiZhou,FoShan,12.60173367739854
HuiZhou,ZhongShan,5.121430166847033
HuiZhou,ZhuHai,3.279725618085328
HuiZhou,JiangMen,2.932784796399583
HuiZhou,ZhaoQing,2.632859319708637
FoShan,GuangZhou,357.99991098012487
FoShan,ZhongShan,69.53280529373572
FoShan,ZhaoQing,64.74992540216442
FoShan,JiangMen,52.40361002104058
FoShan,DongGuan,32.41819777354839
FoShan,ShenZhen,30.721221179250783
FoShan,ZhuHai,14.272978297898026
FoShan,HuiZhou,13.189399294214361
GuangZhou,FoShan,356.2514855832922
GuangZhou,DongGuan,133.73646774308423
GuangZhou,ShenZhen,98.14564451972525
GuangZhou,HuiZhou,52.96440541733192
GuangZhou,ZhongShan,45.56584827736106
GuangZhou,ZhaoQing,39.80911740042453
GuangZhou,JiangMen,36.198753854759616
GuangZhou,ZhuHai,28.18813050086159
