city_name,province_name,value
深圳市,广东省,37.63
惠州市,广东省,17.43
广州市,广东省,17.19
佛山市,广东省,3.99
中山市,广东省,1.98
河源市,广东省,1.17
清远市,广东省,1.1
江门市,广东省,0.98
珠海市,广东省,0.92
茂名市,广东省,0.83
肇庆市,广东省,0.74
玉林市,广西壮族自治区,0.6
汕尾市,广东省,0.58
韶关市,广东省,0.57
赣州市,江西省,0.53
郴州市,湖南省,0.5
永州市,湖南省,0.47
梅州市,广东省,0.43
揭阳市,广东省,0.43
湛江市,广东省,0.37
云浮市,广东省,0.35
重庆市,重庆市,0.34
衡阳市,湖南省,0.33
长沙市,湖南省,0.33
邵阳市,湖南省,0.32
南宁市,广西壮族自治区,0.3
钦州市,广西壮族自治区,0.3
汕头市,广东省,0.29
阳江市,广东省,0.29
贵港市,广西壮族自治区,0.28
梧州市,广西壮族自治区,0.23
吉安市,江西省,0.2
桂林市,广西壮族自治区,0.19
上海市,上海市,0.19
百色市,广西壮族自治区,0.18
河池市,广西壮族自治区,0.15
武汉市,湖北省,0.14
厦门市,福建省,0.13
岳阳市,湖南省,0.13
南阳市,河南省,0.13
贺州市,广西壮族自治区,0.12
泉州市,福建省,0.12
潮州市,广东省,0.12
常德市,湖南省,0.11
驻马店市,河南省,0.11
苏州市,江苏省,0.1
成都市,四川省,0.1
怀化市,湖南省,0.1
北京市,北京市,0.09
南昌市,江西省,0.09
杭州市,浙江省,0.09
黔东南苗族侗族自治州,贵州省,0.09
株洲市,湖南省,0.09
娄底市,湖南省,0.09
信阳市,河南省,0.09
文山壮族苗族自治州,云南省,0.08
黄冈市,湖北省,0.08
益阳市,湖南省,0.08
宜春市,江西省,0.08
漳州市,福建省,0.08
柳州市,广西壮族自治区,0.08
遵义市,贵州省,0.07
毕节市,贵州省,0.07
贵阳市,贵州省,0.07
黔南布依族苗族自治州,贵州省,0.07
咸宁市,湖北省,0.07
温州市,浙江省,0.07
荆州市,湖北省,0.06
来宾市,广西壮族自治区,0.06
崇左市,广西壮族自治区,0.06
福州市,福建省,0.06
西安市,陕西省,0.06
九江市,江西省,0.06
达州市,四川省,0.06
郑州市,河南省,0.06
金华市,浙江省,0.05
昆明市,云南省,0.05
龙岩市,福建省,0.05
襄阳市,湖北省,0.05
黔西南布依族苗族自治州,贵州省,0.05
抚州市,江西省,0.05
周口市,河南省,0.04
合肥市,安徽省,0.04
宁波市,浙江省,0.04
萍乡市,江西省,0.04
阜阳市,安徽省,0.04
南京市,江苏省,0.04
铜仁市,贵州省,0.04
嘉兴市,浙江省,0.04
湘潭市,湖南省,0.04
北海市,广西壮族自治区,0.04
孝感市,湖北省,0.03
上饶市,江西省,0.03
莆田市,福建省,0.03
无锡市,江苏省,0.03
海口市,海南省,0.03
张家界市,湖南省,0.03
南充市,四川省,0.02
防城港市,广西壮族自治区,0.02
台州市,浙江省,0.02
