city_name,province_name,value
佛山市,广东省,29.11
广州市,广东省,19.06
云浮市,广东省,8.3
清远市,广东省,3.89
东莞市,广东省,3.06
深圳市,广东省,3.05
梧州市,广西壮族自治区,3
阳江市,广东省,2.71
中山市,广东省,2.46
江门市,广东省,2.44
贺州市,广西壮族自治区,1.79
珠海市,广东省,1.72
惠州市,广东省,1.51
茂名市,广东省,1.16
桂林市,广西壮族自治区,1.1
韶关市,广东省,0.79
湛江市,广东省,0.76
贵港市,广西壮族自治区,0.72
南宁市,广西壮族自治区,0.51
玉林市,广西壮族自治区,0.47
永州市,湖南省,0.44
柳州市,广西壮族自治区,0.42
重庆市,重庆市,0.41
汕尾市,广东省,0.39
长沙市,湖南省,0.36
汕头市,广东省,0.34
揭阳市,广东省,0.29
贵阳市,贵州省,0.29
郴州市,湖南省,0.28
铜仁市,贵州省,0.27
衡阳市,湖南省,0.27
梅州市,广东省,0.26
赣州市,江西省,0.24
黔东南苗族侗族自治州,贵州省,0.23
河源市,广东省,0.23
潮州市,广东省,0.23
百色市,广西壮族自治区,0.23
北海市,广西壮族自治区,0.19
钦州市,广西壮族自治区,0.18
来宾市,广西壮族自治区,0.18
北京市,北京市,0.17
河池市,广西壮族自治区,0.17
昆明市,云南省,0.16
成都市,四川省,0.15
邵阳市,湖南省,0.14
文山壮族苗族自治州,云南省,0.13
益阳市,湖南省,0.13
上海市,上海市,0.12
常德市,湖南省,0.12
株洲市,湖南省,0.11
黔南布依族苗族自治州,贵州省,0.11
南阳市,河南省,0.1
莆田市,福建省,0.1
南充市,四川省,0.1
厦门市,福建省,0.09
武汉市,湖北省,0.09
海口市,海南省,0.09
遵义市,贵州省,0.09
怀化市,湖南省,0.08
吉安市,江西省,0.08
杭州市,浙江省,0.08
岳阳市,湖南省,0.08
安顺市,贵州省,0.06
南昌市,江西省,0.06
大理白族自治州,云南省,0.06
漳州市,福建省,0.06
娄底市,湖南省,0.06
郑州市,河南省,0.05
大连市,辽宁省,0.05
西安市,陕西省,0.05
泉州市,福建省,0.05
九江市,江西省,0.05
南京市,江苏省,0.05
宜春市,江西省,0.05
驻马店市,河南省,0.05
嘉兴市,浙江省,0.04
苏州市,江苏省,0.04
信阳市,河南省,0.04
福州市,福建省,0.04
崇左市,广西壮族自治区,0.04
周口市,河南省,0.04
三亚市,海南省,0.04
毕节市,贵州省,0.04
温州市,浙江省,0.03
湘潭市,湖南省,0.03
兰州市,甘肃省,0.03
宁波市,浙江省,0.03
萍乡市,江西省,0.03
宁德市,福建省,0.03
防城港市,广西壮族自治区,0.03
荆门市,湖北省,0.03
襄阳市,湖北省,0.03
抚州市,江西省,0.03
黄冈市,湖北省,0.03
恩施土家族苗族自治州,湖北省,0.03
天津市,天津市,0.03
内江市,四川省,0.03
绵阳市,四川省,0.03
张家界市,湖南省,0.03
上饶市,江西省,0.03
