city_name,province_name,value
深圳市,广东省,27.87
广州市,广东省,13.95
东莞市,广东省,12.25
河源市,广东省,8.52
佛山市,广东省,4.72
汕尾市,广东省,4.56
梅州市,广东省,2.45
揭阳市,广东省,1.79
韶关市,广东省,1.38
汕头市,广东省,1.3
清远市,广东省,1.3
珠海市,广东省,1.23
中山市,广东省,1.22
潮州市,广东省,1.16
赣州市,江西省,1.02
江门市,广东省,0.92
肇庆市,广东省,0.75
茂名市,广东省,0.55
长沙市,湖南省,0.52
重庆市,重庆市,0.42
郴州市,湖南省,0.4
湛江市,广东省,0.4
武汉市,湖北省,0.37
桂林市,广西壮族自治区,0.33
衡阳市,湖南省,0.33
云浮市,广东省,0.32
阳江市,广东省,0.29
吉安市,江西省,0.25
永州市,湖南省,0.22
漳州市,福建省,0.22
厦门市,福建省,0.22
南昌市,江西省,0.22
北京市,北京市,0.21
上海市,上海市,0.2
邵阳市,湖南省,0.2
株洲市,湖南省,0.2
玉林市,广西壮族自治区,0.19
成都市,四川省,0.17
泉州市,福建省,0.16
南宁市,广西壮族自治区,0.16
宜春市,江西省,0.13
龙岩市,福建省,0.12
梧州市,广西壮族自治区,0.12
贺州市,广西壮族自治区,0.12
贵港市,广西壮族自治区,0.12
岳阳市,湖南省,0.1
杭州市,浙江省,0.1
福州市,福建省,0.09
常德市,湖南省,0.09
九江市,江西省,0.09
益阳市,湖南省,0.09
抚州市,江西省,0.08
黄冈市,湖北省,0.08
湘潭市,湖南省,0.08
怀化市,湖南省,0.08
上饶市,江西省,0.08
信阳市,河南省,0.08
柳州市,广西壮族自治区,0.08
西安市,陕西省,0.07
娄底市,湖南省,0.07
荆州市,湖北省,0.07
苏州市,江苏省,0.07
钦州市,广西壮族自治区,0.06
贵阳市,贵州省,0.06
昆明市,云南省,0.06
南京市,江苏省,0.05
郑州市,河南省,0.05
襄阳市,湖北省,0.05
随州市,湖北省,0.05
合肥市,安徽省,0.05
达州市,四川省,0.05
黔东南苗族侗族自治州,贵州省,0.05
北海市,广西壮族自治区,0.05
广安市,四川省,0.05
哈尔滨市,黑龙江省,0.05
咸宁市,湖北省,0.05
张家界市,湖南省,0.05
萍乡市,江西省,0.04
驻马店市,河南省,0.04
百色市,广西壮族自治区,0.04
遵义市,贵州省,0.04
宜昌市,湖北省,0.04
南阳市,河南省,0.04
铜仁市,贵州省,0.04
河池市,广西壮族自治区,0.04
周口市,河南省,0.04
阜阳市,安徽省,0.04
湘西土家族苗族自治州,湖南省,0.04
孝感市,湖北省,0.04
安顺市,贵州省,0.04
海口市,海南省,0.03
鹰潭市,江西省,0.03
荆门市,湖北省,0.03
黄石市,湖北省,0.03
金华市,浙江省,0.03
三明市,福建省,0.03
新余市,江西省,0.03
南充市,四川省,0.03
莆田市,福建省,0.03
温州市,浙江省,0.03
