city_name,province_name,value
佛山市,广东省,24.71
东莞市,广东省,8.68
深圳市,广东省,6.08
清远市,广东省,5.7
惠州市,广东省,3.9
中山市,广东省,3.03
肇庆市,广东省,2.61
江门市,广东省,2.43
珠海市,广东省,2.24
湛江市,广东省,2.17
茂名市,广东省,1.8
韶关市,广东省,1.57
阳江市,广东省,1.38
赣州市,江西省,1.18
衡阳市,湖南省,1.16
长沙市,湖南省,1.01
云浮市,广东省,1.01
汕尾市,广东省,0.96
梅州市,广东省,0.94
揭阳市,广东省,0.87
郴州市,湖南省,0.85
河源市,广东省,0.82
汕头市,广东省,0.78
重庆市,重庆市,0.72
桂林市,广西壮族自治区,0.69
永州市,湖南省,0.64
南宁市,广西壮族自治区,0.63
玉林市,广西壮族自治区,0.62
梧州市,广西壮族自治区,0.59
北京市,北京市,0.59
邵阳市,湖南省,0.55
上海市,上海市,0.53
贵港市,广西壮族自治区,0.53
潮州市,广东省,0.48
武汉市,湖北省,0.45
钦州市,广西壮族自治区,0.37
贺州市,广西壮族自治区,0.37
荆州市,湖北省,0.37
贵阳市,贵州省,0.36
成都市,四川省,0.32
岳阳市,湖南省,0.28
杭州市,浙江省,0.28
吉安市,江西省,0.27
厦门市,福建省,0.26
常德市,湖南省,0.25
柳州市,广西壮族自治区,0.24
西安市,陕西省,0.24
驻马店市,河南省,0.24
南昌市,江西省,0.23
株洲市,湖南省,0.23
昆明市,云南省,0.22
宜春市,江西省,0.21
郑州市,河南省,0.21
益阳市,湖南省,0.21
南阳市,河南省,0.2
娄底市,湖南省,0.2
漳州市,福建省,0.18
海口市,海南省,0.18
黔东南苗族侗族自治州,贵州省,0.18
福州市,福建省,0.17
天门市,湖北省,0.17
怀化市,湖南省,0.17
黔南布依族苗族自治州,贵州省,0.16
黄冈市,湖北省,0.16
北海市,广西壮族自治区,0.16
泉州市,福建省,0.16
河池市,广西壮族自治区,0.15
百色市,广西壮族自治区,0.15
信阳市,河南省,0.14
九江市,江西省,0.14
周口市,河南省,0.14
遵义市,贵州省,0.14
湘潭市,湖南省,0.13
合肥市,安徽省,0.13
上饶市,江西省,0.13
苏州市,江苏省,0.13
南京市,江苏省,0.12
仙桃市,湖北省,0.12
南充市,四川省,0.11
抚州市,江西省,0.11
铜仁市,贵州省,0.1
襄阳市,湖北省,0.1
金华市,浙江省,0.1
张家界市,湖南省,0.1
咸宁市,湖北省,0.1
青岛市,山东省,0.1
孝感市,湖北省,0.1
达州市,四川省,0.09
温州市,浙江省,0.09
天津市,天津市,0.09
来宾市,广西壮族自治区,0.09
文山壮族苗族自治州,云南省,0.09
湘西土家族苗族自治州,湖南省,0.08
乌鲁木齐市,新疆维吾尔自治区,0.08
三亚市,海南省,0.08
济南市,山东省,0.08
宜昌市,湖北省,0.08
大理白族自治州,云南省,0.08
崇左市,广西壮族自治区,0.08
哈尔滨市,黑龙江省,0.08
