city_name,province_name,value
东莞市,广东省,29.13
惠州市,广东省,16.55
广州市,广东省,8.78
中山市,广东省,3.41
佛山市,广东省,2.85
汕尾市,广东省,1.81
珠海市,广东省,1.54
河源市,广东省,1.27
揭阳市,广东省,1.1
江门市,广东省,0.96
汕头市,广东省,0.93
梅州市,广东省,0.89
茂名市,广东省,0.84
北京市,北京市,0.83
长沙市,湖南省,0.75
上海市,上海市,0.74
清远市,广东省,0.69
湛江市,广东省,0.68
赣州市,江西省,0.66
重庆市,重庆市,0.62
肇庆市,广东省,0.52
武汉市,湖北省,0.5
玉林市,广西壮族自治区,0.47
成都市,四川省,0.46
南宁市,广西壮族自治区,0.42
衡阳市,湖南省,0.42
郴州市,湖南省,0.42
韶关市,广东省,0.41
邵阳市,湖南省,0.39
吉安市,江西省,0.36
杭州市,浙江省,0.36
永州市,湖南省,0.35
厦门市,福建省,0.34
桂林市,广西壮族自治区,0.32
阳江市,广东省,0.31
南昌市,江西省,0.3
西安市,陕西省,0.29
潮州市,广东省,0.26
云浮市,广东省,0.25
贵阳市,贵州省,0.23
泉州市,福建省,0.23
南京市,江苏省,0.22
昆明市,云南省,0.22
黄冈市,湖北省,0.21
苏州市,江苏省,0.21
郑州市,河南省,0.2
荆州市,湖北省,0.19
岳阳市,湖南省,0.19
株洲市,湖南省,0.19
福州市,福建省,0.18
梧州市,广西壮族自治区,0.18
宜春市,江西省,0.18
贵港市,广西壮族自治区,0.18
南阳市,河南省,0.17
常德市,湖南省,0.17
怀化市,湖南省,0.16
漳州市,福建省,0.16
九江市,江西省,0.15
百色市,广西壮族自治区,0.14
贺州市,广西壮族自治区,0.14
合肥市,安徽省,0.14
益阳市,湖南省,0.13
驻马店市,河南省,0.13
宁波市,浙江省,0.13
天津市,天津市,0.12
襄阳市,湖北省,0.12
钦州市,广西壮族自治区,0.12
毕节市,贵州省,0.12
哈尔滨市,黑龙江省,0.12
柳州市,广西壮族自治区,0.12
黔东南苗族侗族自治州,贵州省,0.11
娄底市,湖南省,0.11
遵义市,贵州省,0.11
河池市,广西壮族自治区,0.11
海口市,海南省,0.11
咸宁市,湖北省,0.1
信阳市,河南省,0.1
抚州市,江西省,0.1
温州市,浙江省,0.1
崇左市,广西壮族自治区,0.09
青岛市,山东省,0.09
沈阳市,辽宁省,0.09
上饶市,江西省,0.09
湘潭市,湖南省,0.09
黔南布依族苗族自治州,贵州省,0.08
孝感市,湖北省,0.08
南充市,四川省,0.08
周口市,河南省,0.08
无锡市,江苏省,0.08
济南市,山东省,0.08
太原市,山西省,0.07
金华市,浙江省,0.07
乌鲁木齐市,新疆维吾尔自治区,0.07
兰州市,甘肃省,0.07
阜阳市,安徽省,0.07
龙岩市,福建省,0.07
宜昌市,湖北省,0.07
北海市,广西壮族自治区,0.07
来宾市,广西壮族自治区,0.06
商丘市,河南省,0.06
