city_name,province_name,value
佛山市,广东省,27.12
广州市,广东省,19.06
云浮市,广东省,11.6
东莞市,广东省,4.75
清远市,广东省,4.03
深圳市,广东省,3.06
江门市,广东省,2.54
中山市,广东省,2.39
茂名市,广东省,2.22
梧州市,广西壮族自治区,2.21
惠州市,广东省,1.78
阳江市,广东省,1.68
湛江市,广东省,1.67
贺州市,广西壮族自治区,1.49
珠海市,广东省,1.15
揭阳市,广东省,0.79
韶关市,广东省,0.73
梅州市,广东省,0.69
汕头市,广东省,0.66
河源市,广东省,0.62
贵港市,广西壮族自治区,0.51
汕尾市,广东省,0.45
桂林市,广西壮族自治区,0.4
南宁市,广西壮族自治区,0.39
重庆市,重庆市,0.39
玉林市,广西壮族自治区,0.36
铜仁市,贵州省,0.35
潮州市,广东省,0.32
永州市,湖南省,0.27
柳州市,广西壮族自治区,0.23
长沙市,湖南省,0.22
百色市,广西壮族自治区,0.22
郴州市,湖南省,0.19
文山壮族苗族自治州,云南省,0.17
衡阳市,湖南省,0.17
赣州市,江西省,0.16
黔东南苗族侗族自治州,贵州省,0.14
河池市,广西壮族自治区,0.14
遵义市,贵州省,0.11
钦州市,广西壮族自治区,0.11
来宾市,广西壮族自治区,0.1
莆田市,福建省,0.1
毕节市,贵州省,0.09
贵阳市,贵州省,0.09
成都市,四川省,0.09
南充市,四川省,0.09
武汉市,湖北省,0.09
南阳市,河南省,0.09
株洲市,湖南省,0.09
黔南布依族苗族自治州,贵州省,0.08
上海市,上海市,0.07
北京市,北京市,0.07
昆明市,云南省,0.07
邵阳市,湖南省,0.06
怀化市,湖南省,0.06
泉州市,福建省,0.05
吉安市,江西省,0.05
漳州市,福建省,0.05
益阳市,湖南省,0.05
岳阳市,湖南省,0.05
常德市,湖南省,0.05
驻马店市,河南省,0.05
杭州市,浙江省,0.04
湘西土家族苗族自治州,湖南省,0.04
厦门市,福建省,0.04
海口市,海南省,0.04
信阳市,河南省,0.04
黔西南布依族苗族自治州,贵州省,0.04
娄底市,湖南省,0.04
湘潭市,湖南省,0.04
张家界市,湖南省,0.04
崇左市,广西壮族自治区,0.04
合肥市,安徽省,0.03
郑州市,河南省,0.03
福州市,福建省,0.03
荆州市,湖北省,0.03
南昌市,江西省,0.03
天津市,天津市,0.03
宜宾市,四川省,0.03
孝感市,湖北省,0.03
大理白族自治州,云南省,0.02
商丘市,河南省,0.02
西安市,陕西省,0.02
北海市,广西壮族自治区,0.02
九江市,江西省,0.02
周口市,河南省,0.02
宁德市,福建省,0.02
洛阳市,河南省,0.02
宜春市,江西省,0.02
广安市,四川省,0.02
温州市,浙江省,0.02
常州市,江苏省,0.02
红河哈尼族彝族自治州,云南省,0.02
上饶市,江西省,0.02
哈尔滨市,黑龙江省,0.02
抚州市,江西省,0.02
德宏傣族景颇族自治州,云南省,0.01
萍乡市,江西省,0.01
昭通市,云南省,0.01
达州市,四川省,0.01
