city_name,province_name,value
深圳市,广东省,31.39
惠州市,广东省,21.45
广州市,广东省,14.12
佛山市,广东省,3.51
中山市,广东省,1.99
珠海市,广东省,1.39
清远市,广东省,1.38
河源市,广东省,1.18
汕尾市,广东省,1.09
江门市,广东省,0.94
茂名市,广东省,0.91
肇庆市,广东省,0.67
玉林市,广西壮族自治区,0.66
永州市,湖南省,0.63
赣州市,江西省,0.6
郴州市,湖南省,0.59
韶关市,广东省,0.56
衡阳市,湖南省,0.5
梅州市,广东省,0.49
湛江市,广东省,0.48
揭阳市,广东省,0.47
邵阳市,湖南省,0.46
重庆市,重庆市,0.44
桂林市,广西壮族自治区,0.42
长沙市,湖南省,0.41
阳江市,广东省,0.4
汕头市,广东省,0.39
云浮市,广东省,0.36
钦州市,广西壮族自治区,0.36
南宁市,广西壮族自治区,0.35
吉安市,江西省,0.3
贵港市,广西壮族自治区,0.29
梧州市,广西壮族自治区,0.25
百色市,广西壮族自治区,0.23
常德市,湖南省,0.21
南阳市,河南省,0.21
河池市,广西壮族自治区,0.2
岳阳市,湖南省,0.2
黔东南苗族侗族自治州,贵州省,0.19
贺州市,广西壮族自治区,0.18
潮州市,广东省,0.18
怀化市,湖南省,0.16
武汉市,湖北省,0.16
黄冈市,湖北省,0.16
柳州市,广西壮族自治区,0.16
驻马店市,河南省,0.16
株洲市,湖南省,0.15
泉州市,福建省,0.15
上海市,上海市,0.14
成都市,四川省,0.14
厦门市,福建省,0.14
贵阳市,贵州省,0.14
北京市,北京市,0.14
娄底市,湖南省,0.13
宜春市,江西省,0.13
荆州市,湖北省,0.13
来宾市,广西壮族自治区,0.13
襄阳市,湖北省,0.13
信阳市,河南省,0.12
漳州市,福建省,0.12
文山壮族苗族自治州,云南省,0.11
南昌市,江西省,0.11
益阳市,湖南省,0.11
九江市,江西省,0.11
西安市,陕西省,0.1
昆明市,云南省,0.1
黔南布依族苗族自治州,贵州省,0.1
达州市,四川省,0.1
咸宁市,湖北省,0.09
遵义市,贵州省,0.09
杭州市,浙江省,0.08
抚州市,江西省,0.08
崇左市,广西壮族自治区,0.08
苏州市,江苏省,0.08
毕节市,贵州省,0.07
周口市,河南省,0.07
北海市,广西壮族自治区,0.07
黔西南布依族苗族自治州,贵州省,0.07
孝感市,湖北省,0.06
南京市,江苏省,0.06
上饶市,江西省,0.06
郑州市,河南省,0.06
萍乡市,江西省,0.06
湘潭市,湖南省,0.06
张家界市,湖南省,0.06
福州市,福建省,0.06
阜阳市,安徽省,0.06
金华市,浙江省,0.05
随州市,湖北省,0.05
龙岩市,福建省,0.05
大理白族自治州,云南省,0.05
南充市,四川省,0.04
合肥市,安徽省,0.04
安顺市,贵州省,0.04
湘西土家族苗族自治州,湖南省,0.04
温州市,浙江省,0.04
铜仁市,贵州省,0.04
宜昌市,湖北省,0.04
荆门市,湖北省,0.04
黄石市,湖北省,0.04
