city_name,province_name,value
佛山市,广东省,30.61
东莞市,广东省,10.78
深圳市,广东省,7
清远市,广东省,6.38
惠州市,广东省,3.85
中山市,广东省,3.63
肇庆市,广东省,2.83
江门市,广东省,2.1
珠海市,广东省,1.54
韶关市,广东省,1.54
长沙市,湖南省,1.07
河源市,广东省,0.92
梅州市,广东省,0.89
衡阳市,湖南省,0.87
云浮市,广东省,0.86
湛江市,广东省,0.84
汕头市,广东省,0.83
茂名市,广东省,0.82
揭阳市,广东省,0.79
赣州市,江西省,0.78
汕尾市,广东省,0.71
上海市,上海市,0.68
北京市,北京市,0.65
郴州市,湖南省,0.65
南宁市,广西壮族自治区,0.61
重庆市,重庆市,0.58
武汉市,湖北省,0.55
桂林市,广西壮族自治区,0.51
阳江市,广东省,0.5
潮州市,广东省,0.41
永州市,湖南省,0.4
成都市,四川省,0.38
杭州市,浙江省,0.36
梧州市,广西壮族自治区,0.35
玉林市,广西壮族自治区,0.33
邵阳市,湖南省,0.33
贵港市,广西壮族自治区,0.3
贺州市,广西壮族自治区,0.29
厦门市,福建省,0.29
贵阳市,贵州省,0.27
南昌市,江西省,0.24
郑州市,河南省,0.24
西安市,陕西省,0.23
南京市,江苏省,0.21
漳州市,福建省,0.2
福州市,福建省,0.2
昆明市,云南省,0.19
钦州市,广西壮族自治区,0.19
柳州市,广西壮族自治区,0.18
泉州市,福建省,0.17
株洲市,湖南省,0.17
吉安市,江西省,0.16
岳阳市,湖南省,0.15
青岛市,山东省,0.15
合肥市,安徽省,0.15
常德市,湖南省,0.15
荆州市,湖北省,0.14
南阳市,河南省,0.13
苏州市,江苏省,0.13
驻马店市,河南省,0.13
娄底市,湖南省,0.13
宜春市,江西省,0.12
黔东南苗族侗族自治州,贵州省,0.12
百色市,广西壮族自治区,0.12
天津市,天津市,0.12
怀化市,湖南省,0.12
金华市,浙江省,0.11
乌鲁木齐市,新疆维吾尔自治区,0.11
哈尔滨市,黑龙江省,0.11
湘潭市,湖南省,0.11
黔南布依族苗族自治州,贵州省,0.11
益阳市,湖南省,0.1
济南市,山东省,0.1
沈阳市,辽宁省,0.1
温州市,浙江省,0.09
遵义市,贵州省,0.09
石家庄市,河北省,0.08
黄冈市,湖北省,0.08
河池市,广西壮族自治区,0.08
宁波市,浙江省,0.08
九江市,江西省,0.08
许昌市,河南省,0.08
张家界市,湖南省,0.08
兰州市,甘肃省,0.07
太原市,山西省,0.07
萍乡市,江西省,0.07
无锡市,江苏省,0.07
上饶市,江西省,0.07
信阳市,河南省,0.07
大连市,辽宁省,0.07
襄阳市,湖北省,0.06
龙岩市,福建省,0.06
周口市,河南省,0.06
孝感市,湖北省,0.06
南充市,四川省,0.06
北海市,广西壮族自治区,0.06
崇左市,广西壮族自治区,0.06
长春市,吉林省,0.06
来宾市,广西壮族自治区,0.06
铜仁市,贵州省,0.06
