city_name,province_name,value
佛山市,广东省,21.8
中山市,广东省,21.22
广州市,广东省,14.24
珠海市,广东省,8.44
深圳市,广东省,4.3
东莞市,广东省,3.82
阳江市,广东省,3.69
云浮市,广东省,2.4
肇庆市,广东省,2.32
茂名市,广东省,1.37
湛江市,广东省,1.18
惠州市,广东省,1.05
清远市,广东省,1
梧州市,广西壮族自治区,0.56
贵港市,广西壮族自治区,0.56
百色市,广西壮族自治区,0.41
韶关市,广东省,0.4
南宁市,广西壮族自治区,0.35
重庆市,重庆市,0.32
玉林市,广西壮族自治区,0.32
桂林市,广西壮族自治区,0.27
铜仁市,贵州省,0.26
文山壮族苗族自治州,云南省,0.25
贺州市,广西壮族自治区,0.25
长沙市,湖南省,0.23
永州市,湖南省,0.2
汕头市,广东省,0.19
赣州市,江西省,0.19
北京市,北京市,0.19
梅州市,广东省,0.18
河源市,广东省,0.18
柳州市,广西壮族自治区,0.18
上海市,上海市,0.18
郴州市,湖南省,0.17
钦州市,广西壮族自治区,0.16
河池市,广西壮族自治区,0.16
衡阳市,湖南省,0.15
成都市,四川省,0.15
揭阳市,广东省,0.15
汕尾市,广东省,0.14
杭州市,浙江省,0.1
来宾市,广西壮族自治区,0.1
北海市,广西壮族自治区,0.1
贵阳市,贵州省,0.1
潮州市,广东省,0.09
武汉市,湖北省,0.09
厦门市,福建省,0.09
邵阳市,湖南省,0.08
崇左市,广西壮族自治区,0.08
海口市,海南省,0.07
漳州市,福建省,0.07
黔南布依族苗族自治州,贵州省,0.07
泉州市,福建省,0.06
西安市,陕西省,0.06
遵义市,贵州省,0.06
娄底市,湖南省,0.06
吉安市,江西省,0.06
株洲市,湖南省,0.06
南昌市,江西省,0.06
昆明市,云南省,0.05
黔东南苗族侗族自治州,贵州省,0.05
抚州市,江西省,0.05
岳阳市,湖南省,0.05
福州市,福建省,0.05
常德市,湖南省,0.05
南阳市,河南省,0.05
郑州市,河南省,0.05
泸州市,四川省,0.04
益阳市,湖南省,0.04
南京市,江苏省,0.04
温州市,浙江省,0.04
怀化市,湖南省,0.04
哈尔滨市,黑龙江省,0.04
宜春市,江西省,0.03
苏州市,江苏省,0.03
毕节市,贵州省,0.03
九江市,江西省,0.03
黔西南布依族苗族自治州,贵州省,0.03
荆州市,湖北省,0.03
龙岩市,福建省,0.03
上饶市,江西省,0.03
驻马店市,河南省,0.03
曲靖市,云南省,0.03
黄冈市,湖北省,0.03
青岛市,山东省,0.02
宜宾市,四川省,0.02
信阳市,河南省,0.02
防城港市,广西壮族自治区,0.02
太原市,山西省,0.02
恩施土家族苗族自治州,湖北省,0.02
嘉兴市,浙江省,0.02
内江市,四川省,0.02
天津市,天津市,0.02
孝感市,湖北省,0.02
红河哈尼族彝族自治州,云南省,0.02
南通市,江苏省,0.02
湘西土家族苗族自治州,湖南省,0.02
唐山市,河北省,0.02
金华市,浙江省,0.02
台州市,浙江省,0.02
