city_name,province_name,value
珠海市,广东省,24.87
佛山市,广东省,17.46
广州市,广东省,12.1
江门市,广东省,10.61
深圳市,广东省,4.67
东莞市,广东省,4.47
贵港市,广西壮族自治区,1.61
肇庆市,广东省,1.58
惠州市,广东省,1.55
阳江市,广东省,1.14
梧州市,广西壮族自治区,1.12
清远市,广东省,1.12
茂名市,广东省,1
云浮市,广东省,0.94
湛江市,广东省,0.74
玉林市,广西壮族自治区,0.68
贺州市,广西壮族自治区,0.68
衡阳市,湖南省,0.67
南宁市,广西壮族自治区,0.5
赣州市,江西省,0.46
韶关市,广东省,0.43
桂林市,广西壮族自治区,0.41
长沙市,湖南省,0.4
永州市,湖南省,0.38
郴州市,湖南省,0.32
河源市,广东省,0.31
钦州市,广西壮族自治区,0.31
重庆市,重庆市,0.26
梅州市,广东省,0.26
汕尾市,广东省,0.25
河池市,广西壮族自治区,0.24
揭阳市,广东省,0.24
百色市,广西壮族自治区,0.24
汕头市,广东省,0.2
铜仁市,贵州省,0.17
泸州市,四川省,0.16
邵阳市,湖南省,0.14
来宾市,广西壮族自治区,0.14
柳州市,广西壮族自治区,0.13
武汉市,湖北省,0.11
宜宾市,四川省,0.1
潮州市,广东省,0.1
岳阳市,湖南省,0.09
文山壮族苗族自治州,云南省,0.09
怀化市,湖南省,0.09
北京市,北京市,0.09
成都市,四川省,0.08
驻马店市,河南省,0.08
北海市,广西壮族自治区,0.08
常德市,湖南省,0.08
益阳市,湖南省,0.08
黔东南苗族侗族自治州,贵州省,0.07
崇左市,广西壮族自治区,0.07
上海市,上海市,0.07
吉安市,江西省,0.07
娄底市,湖南省,0.07
株洲市,湖南省,0.07
宜春市,江西省,0.06
泉州市,福建省,0.06
郑州市,河南省,0.06
南昌市,江西省,0.06
贵阳市,贵州省,0.06
杭州市,浙江省,0.06
上饶市,江西省,0.05
黔南布依族苗族自治州,贵州省,0.05
厦门市,福建省,0.05
遵义市,贵州省,0.05
黄冈市,湖北省,0.05
南阳市,河南省,0.05
湘潭市,湖南省,0.05
温州市,浙江省,0.04
荆州市,湖北省,0.04
恩施土家族苗族自治州,湖北省,0.04
信阳市,河南省,0.04
九江市,江西省,0.04
漯河市,河南省,0.04
黔西南布依族苗族自治州,贵州省,0.04
萍乡市,江西省,0.04
苏州市,江苏省,0.04
漳州市,福建省,0.03
宁波市,浙江省,0.03
福州市,福建省,0.03
南京市,江苏省,0.03
金华市,浙江省,0.03
抚州市,江西省,0.03
昆明市,云南省,0.03
合肥市,安徽省,0.03
防城港市,广西壮族自治区,0.03
随州市,湖北省,0.03
襄阳市,湖北省,0.03
咸宁市,湖北省,0.02
红河哈尼族彝族自治州,云南省,0.02
湘西土家族苗族自治州,湖南省,0.02
临沂市,山东省,0.02
西安市,陕西省,0.02
南充市,四川省,0.02
天津市,天津市,0.02
孝感市,湖北省,0.02
毕节市,贵州省,0.02
无锡市,江苏省,0.02
