city_name,province_name,value
佛山市,广东省,21.23
中山市,广东省,18.64
广州市,广东省,15.01
珠海市,广东省,8.41
深圳市,广东省,4.22
东莞市,广东省,3.95
阳江市,广东省,3.55
肇庆市,广东省,2.63
云浮市,广东省,2.39
茂名市,广东省,1.68
惠州市,广东省,1.43
湛江市,广东省,1.07
清远市,广东省,1.03
梧州市,广西壮族自治区,0.95
贵港市,广西壮族自治区,0.79
玉林市,广西壮族自治区,0.62
贺州市,广西壮族自治区,0.42
郴州市,湖南省,0.41
百色市,广西壮族自治区,0.41
韶关市,广东省,0.4
南宁市,广西壮族自治区,0.39
桂林市,广西壮族自治区,0.38
长沙市,湖南省,0.38
永州市,湖南省,0.31
铜仁市,贵州省,0.27
赣州市,江西省,0.27
衡阳市,湖南省,0.25
河池市,广西壮族自治区,0.24
重庆市,重庆市,0.24
黔南布依族苗族自治州,贵州省,0.2
揭阳市,广东省,0.2
文山壮族苗族自治州,云南省,0.19
钦州市,广西壮族自治区,0.19
汕头市,广东省,0.18
梅州市,广东省,0.18
河源市,广东省,0.18
来宾市,广西壮族自治区,0.17
柳州市,广西壮族自治区,0.16
汕尾市,广东省,0.14
崇左市,广西壮族自治区,0.14
北京市,北京市,0.12
北海市,广西壮族自治区,0.11
潮州市,广东省,0.1
武汉市,湖北省,0.1
岳阳市,湖南省,0.1
邵阳市,湖南省,0.09
上海市,上海市,0.09
常德市,湖南省,0.09
南阳市,河南省,0.09
黔东南苗族侗族自治州,贵州省,0.09
娄底市,湖南省,0.08
成都市,四川省,0.08
益阳市,湖南省,0.08
株洲市,湖南省,0.07
昆明市,云南省,0.07
泉州市,福建省,0.07
怀化市,湖南省,0.06
漳州市,福建省,0.06
南昌市,江西省,0.06
遵义市,贵州省,0.06
西安市,陕西省,0.05
厦门市,福建省,0.05
贵阳市,贵州省,0.05
福州市,福建省,0.05
吉安市,江西省,0.04
张家界市,湖南省,0.04
防城港市,广西壮族自治区,0.04
湘潭市,湖南省,0.04
萍乡市,江西省,0.04
宜春市,江西省,0.04
郑州市,河南省,0.03
驻马店市,河南省,0.03
苏州市,江苏省,0.03
荆州市,湖北省,0.03
黄冈市,湖北省,0.03
南京市,江苏省,0.03
金华市,浙江省,0.03
湘西土家族苗族自治州,湖南省,0.03
杭州市,浙江省,0.03
红河哈尼族彝族自治州,云南省,0.03
黔西南布依族苗族自治州,贵州省,0.03
合肥市,安徽省,0.03
毕节市,贵州省,0.03
济南市,山东省,0.03
抚州市,江西省,0.02
周口市,河南省,0.02
襄阳市,湖北省,0.02
宁波市,浙江省,0.02
温州市,浙江省,0.02
信阳市,河南省,0.02
阜阳市,安徽省,0.02
天津市,天津市,0.02
海口市,海南省,0.02
龙岩市,福建省,0.02
无锡市,江苏省,0.02
商丘市,河南省,0.02
青岛市,山东省,0.02
泸州市,四川省,0.02
台州市,浙江省,0.02
九江市,江西省,0.02
