city_name,province_name,value
中山市,广东省,38.25
广州市,广东省,8.92
深圳市,广东省,5.34
江门市,广东省,4.62
佛山市,广东省,3.95
东莞市,广东省,2.66
茂名市,广东省,1.42
湛江市,广东省,1.34
惠州市,广东省,1.07
阳江市,广东省,0.99
肇庆市,广东省,0.93
清远市,广东省,0.83
长沙市,湖南省,0.59
云浮市,广东省,0.54
北京市,北京市,0.44
桂林市,广西壮族自治区,0.44
重庆市,重庆市,0.42
郴州市,湖南省,0.39
韶关市,广东省,0.36
南宁市,广西壮族自治区,0.35
汕头市,广东省,0.35
梅州市,广东省,0.34
成都市,四川省,0.34
武汉市,湖北省,0.31
赣州市,江西省,0.31
玉林市,广西壮族自治区,0.31
永州市,湖南省,0.3
揭阳市,广东省,0.3
上海市,上海市,0.3
汕尾市,广东省,0.29
梧州市,广西壮族自治区,0.29
河源市,广东省,0.29
杭州市,浙江省,0.29
衡阳市,湖南省,0.28
贺州市,广西壮族自治区,0.24
邵阳市,湖南省,0.23
贵港市,广西壮族自治区,0.2
厦门市,福建省,0.2
西安市,陕西省,0.19
海口市,海南省,0.18
南昌市,江西省,0.17
潮州市,广东省,0.16
柳州市,广西壮族自治区,0.16
贵阳市,贵州省,0.15
南京市,江苏省,0.15
常德市,湖南省,0.14
岳阳市,湖南省,0.14
株洲市,湖南省,0.14
合肥市,安徽省,0.12
信阳市,河南省,0.12
娄底市,湖南省,0.12
钦州市,广西壮族自治区,0.12
文山壮族苗族自治州,云南省,0.12
昆明市,云南省,0.11
泉州市,福建省,0.11
太原市,山西省,0.11
福州市,福建省,0.11
荆州市,湖北省,0.11
益阳市,湖南省,0.1
宁波市,浙江省,0.09
来宾市,广西壮族自治区,0.09
南阳市,河南省,0.09
怀化市,湖南省,0.09
河池市,广西壮族自治区,0.09
温州市,浙江省,0.09
百色市,广西壮族自治区,0.09
北海市,广西壮族自治区,0.09
郑州市,河南省,0.08
无锡市,江苏省,0.08
吉安市,江西省,0.08
宜春市,江西省,0.08
抚州市,江西省,0.07
苏州市,江苏省,0.07
漳州市,福建省,0.07
宜昌市,湖北省,0.07
九江市,江西省,0.07
沈阳市,辽宁省,0.07
天津市,天津市,0.07
哈尔滨市,黑龙江省,0.06
遵义市,贵州省,0.06
黄冈市,湖北省,0.06
湘潭市,湖南省,0.06
上饶市,江西省,0.06
黔东南苗族侗族自治州,贵州省,0.06
金华市,浙江省,0.06
襄阳市,湖北省,0.05
张家界市,湖南省,0.05
儋州市,海南省,0.05
驻马店市,河南省,0.05
台州市,浙江省,0.05
济南市,山东省,0.05
萍乡市,江西省,0.05
三亚市,海南省,0.05
南充市,四川省,0.05
大连市,辽宁省,0.04
石家庄市,河北省,0.04
崇左市,广西壮族自治区,0.04
咸宁市,湖北省,0.04
青岛市,山东省,0.04
周口市,河南省,0.04
