city_name,province_name,value
深圳市,广东省,37.61
广州市,广东省,17.41
惠州市,广东省,13.58
佛山市,广东省,3.94
中山市,广东省,2.05
河源市,广东省,1.17
江门市,广东省,1.14
清远市,广东省,1.01
茂名市,广东省,0.95
珠海市,广东省,0.85
韶关市,广东省,0.76
肇庆市,广东省,0.73
玉林市,广西壮族自治区,0.7
赣州市,江西省,0.62
湛江市,广东省,0.57
汕尾市,广东省,0.57
揭阳市,广东省,0.55
郴州市,湖南省,0.54
永州市,湖南省,0.5
梅州市,广东省,0.49
云浮市,广东省,0.43
南宁市,广西壮族自治区,0.42
重庆市,重庆市,0.42
衡阳市,湖南省,0.42
钦州市,广西壮族自治区,0.38
邵阳市,湖南省,0.38
长沙市,湖南省,0.37
汕头市,广东省,0.36
贵港市,广西壮族自治区,0.32
阳江市,广东省,0.29
百色市,广西壮族自治区,0.28
吉安市,江西省,0.25
桂林市,广西壮族自治区,0.23
上海市,上海市,0.21
梧州市,广西壮族自治区,0.21
武汉市,湖北省,0.19
文山壮族苗族自治州,云南省,0.18
成都市,四川省,0.18
河池市,广西壮族自治区,0.18
贺州市,广西壮族自治区,0.16
泉州市,福建省,0.15
黔东南苗族侗族自治州,贵州省,0.15
南阳市,河南省,0.15
岳阳市,湖南省,0.15
北京市,北京市,0.14
厦门市,福建省,0.14
南昌市,江西省,0.14
遵义市,贵州省,0.13
潮州市,广东省,0.12
娄底市,湖南省,0.12
苏州市,江苏省,0.12
常德市,湖南省,0.11
红河哈尼族彝族自治州,云南省,0.11
崇左市,广西壮族自治区,0.11
宜春市,江西省,0.11
来宾市,广西壮族自治区,0.11
怀化市,湖南省,0.1
株洲市,湖南省,0.1
漳州市,福建省,0.1
杭州市,浙江省,0.1
益阳市,湖南省,0.1
信阳市,河南省,0.1
西安市,陕西省,0.1
黄冈市,湖北省,0.1
柳州市,广西壮族自治区,0.1
驻马店市,河南省,0.09
黔南布依族苗族自治州,贵州省,0.09
毕节市,贵州省,0.09
贵阳市,贵州省,0.09
昆明市,云南省,0.09
荆州市,湖北省,0.09
郑州市,河南省,0.09
福州市,福建省,0.08
黔西南布依族苗族自治州,贵州省,0.08
宁波市,浙江省,0.08
达州市,四川省,0.08
南京市,江苏省,0.07
九江市,江西省,0.07
合肥市,安徽省,0.07
咸宁市,湖北省,0.06
抚州市,江西省,0.06
温州市,浙江省,0.06
金华市,浙江省,0.06
张家界市,湖南省,0.06
周口市,河南省,0.05
襄阳市,湖北省,0.05
上饶市,江西省,0.05
铜仁市,贵州省,0.05
龙岩市,福建省,0.05
凉山彝族自治州,四川省,0.05
湘潭市,湖南省,0.05
萍乡市,江西省,0.04
安顺市,贵州省,0.04
北海市,广西壮族自治区,0.04
天津市,天津市,0.04
防城港市,广西壮族自治区,0.04
海口市,海南省,0.04
南充市,四川省,0.04
嘉兴市,浙江省,0.04
孝感市,湖北省,0.04
