city_name,province_name,value
佛山市,广东省,31.76
广州市,广东省,18.92
云浮市,广东省,10.05
清远市,广东省,4.47
东莞市,广东省,3.14
梧州市,广西壮族自治区,3.07
江门市,广东省,2.82
深圳市,广东省,2.73
中山市,广东省,2.59
贺州市,广西壮族自治区,1.94
惠州市,广东省,1.03
珠海市,广东省,1.01
茂名市,广东省,0.9
阳江市,广东省,0.78
湛江市,广东省,0.77
贵港市,广西壮族自治区,0.71
韶关市,广东省,0.63
南宁市,广西壮族自治区,0.59
桂林市,广西壮族自治区,0.57
玉林市,广西壮族自治区,0.48
重庆市,重庆市,0.45
铜仁市,贵州省,0.43
柳州市,广西壮族自治区,0.37
郴州市,湖南省,0.35
永州市,湖南省,0.34
衡阳市,湖南省,0.32
百色市,广西壮族自治区,0.29
河源市,广东省,0.28
揭阳市,广东省,0.27
文山壮族苗族自治州,云南省,0.26
梅州市,广东省,0.23
赣州市,江西省,0.21
钦州市,广西壮族自治区,0.21
汕尾市,广东省,0.2
河池市,广西壮族自治区,0.19
长沙市,湖南省,0.19
来宾市,广西壮族自治区,0.17
汕头市,广东省,0.16
成都市,四川省,0.15
北京市,北京市,0.15
黔东南苗族侗族自治州,贵州省,0.14
贵阳市,贵州省,0.14
昆明市,云南省,0.14
武汉市,湖北省,0.14
邵阳市,湖南省,0.12
娄底市,湖南省,0.12
莆田市,福建省,0.12
南阳市,河南省,0.11
遵义市,贵州省,0.11
潮州市,广东省,0.1
上海市,上海市,0.1
毕节市,贵州省,0.09
怀化市,湖南省,0.07
岳阳市,湖南省,0.07
漳州市,福建省,0.07
黔南布依族苗族自治州,贵州省,0.06
湘潭市,湖南省,0.06
宜春市,江西省,0.06
苏州市,江苏省,0.06
黔西南布依族苗族自治州,贵州省,0.06
厦门市,福建省,0.06
崇左市,广西壮族自治区,0.06
吉安市,江西省,0.05
益阳市,湖南省,0.05
南充市,四川省,0.05
西安市,陕西省,0.05
昭通市,云南省,0.05
株洲市,湖南省,0.05
郑州市,河南省,0.05
张家界市,湖南省,0.05
福州市,福建省,0.04
温州市,浙江省,0.04
泸州市,四川省,0.04
北海市,广西壮族自治区,0.04
邯郸市,河北省,0.04
宁德市,福建省,0.04
杭州市,浙江省,0.04
海口市,海南省,0.04
常德市,湖南省,0.04
黄冈市,湖北省,0.03
泉州市,福建省,0.03
湘西土家族苗族自治州,湖南省,0.03
驻马店市,河南省,0.03
襄阳市,湖北省,0.03
宁波市,浙江省,0.03
红河哈尼族彝族自治州,云南省,0.03
南昌市,江西省,0.03
哈尔滨市,黑龙江省,0.03
九江市,江西省,0.03
天津市,天津市,0.03
合肥市,安徽省,0.03
咸宁市,湖北省,0.03
萍乡市,江西省,0.02
宜宾市,四川省,0.02
随州市,湖北省,0.02
广安市,四川省,0.02
信阳市,河南省,0.02
黄石市,湖北省,0.02
孝感市,湖北省,0.02
抚州市,江西省,0.02
