city_name,province_name,value
广州市,广东省,45.81
中山市,广东省,9.2
肇庆市,广东省,7.6
江门市,广东省,5.38
东莞市,广东省,4.06
清远市,广东省,3.29
深圳市,广东省,3.04
云浮市,广东省,1.6
惠州市,广东省,1.22
珠海市,广东省,1.2
茂名市,广东省,0.86
梧州市,广西壮族自治区,0.77
韶关市,广东省,0.76
贵港市,广西壮族自治区,0.74
湛江市,广东省,0.72
阳江市,广东省,0.66
玉林市,广西壮族自治区,0.51
南宁市,广西壮族自治区,0.49
赣州市,江西省,0.41
长沙市,湖南省,0.39
贺州市,广西壮族自治区,0.38
衡阳市,湖南省,0.38
上海市,上海市,0.37
郴州市,湖南省,0.33
河源市,广东省,0.32
桂林市,广西壮族自治区,0.3
揭阳市,广东省,0.28
重庆市,重庆市,0.27
永州市,湖南省,0.26
汕头市,广东省,0.25
梅州市,广东省,0.25
成都市,四川省,0.21
汕尾市,广东省,0.2
钦州市,广西壮族自治区,0.2
武汉市,湖北省,0.18
柳州市,广西壮族自治区,0.15
百色市,广西壮族自治区,0.15
泉州市,福建省,0.14
北京市,北京市,0.14
厦门市,福建省,0.14
潮州市,广东省,0.13
杭州市,浙江省,0.13
贵阳市,贵州省,0.12
南昌市,江西省,0.12
郑州市,河南省,0.11
邵阳市,湖南省,0.1
岳阳市,湖南省,0.1
株洲市,湖南省,0.1
河池市,广西壮族自治区,0.09
铜仁市,贵州省,0.09
昆明市,云南省,0.09
黔东南苗族侗族自治州,贵州省,0.08
吉安市,江西省,0.08
漳州市,福建省,0.08
温州市,浙江省,0.08
福州市,福建省,0.08
西安市,陕西省,0.08
娄底市,湖南省,0.08
宜春市,江西省,0.07
九江市,江西省,0.07
荆州市,湖北省,0.07
来宾市,广西壮族自治区,0.07
海口市,海南省,0.07
石家庄市,河北省,0.07
崇左市,广西壮族自治区,0.06
南京市,江苏省,0.06
遵义市,贵州省,0.06
苏州市,江苏省,0.06
怀化市,湖南省,0.06
北海市,广西壮族自治区,0.06
金华市,浙江省,0.06
宁波市,浙江省,0.05
常德市,湖南省,0.05
台州市,浙江省,0.05
合肥市,安徽省,0.05
益阳市,湖南省,0.05
南阳市,河南省,0.05
天津市,天津市,0.04
黔南布依族苗族自治州,贵州省,0.04
抚州市,江西省,0.04
黄冈市,湖北省,0.04
文山壮族苗族自治州,云南省,0.04
上饶市,江西省,0.04
湘西土家族苗族自治州,湖南省,0.04
无锡市,江苏省,0.04
莆田市,福建省,0.04
龙岩市,福建省,0.04
湘潭市,湖南省,0.03
防城港市,广西壮族自治区,0.03
驻马店市,河南省,0.03
沈阳市,辽宁省,0.03
嘉兴市,浙江省,0.03
济南市,山东省,0.03
信阳市,河南省,0.03
孝感市,湖北省,0.03
临沂市,山东省,0.03
青岛市,山东省,0.03
常州市,江苏省,0.02
泸州市,四川省,0.02
太原市,山西省,0.02
