city_name,province_name,value
佛山市,广东省,18.7
广州市,广东省,14.06
云浮市,广东省,8.87
清远市,广东省,4.15
梧州市,广西壮族自治区,3.86
贺州市,广西壮族自治区,2.89
贵港市,广西壮族自治区,2.22
永州市,湖南省,2.11
东莞市,广东省,1.91
江门市,广东省,1.85
深圳市,广东省,1.83
茂名市,广东省,1.78
郴州市,湖南省,1.65
桂林市,广西壮族自治区,1.63
湛江市,广东省,1.58
中山市,广东省,1.54
河池市,广西壮族自治区,1.35
玉林市,广西壮族自治区,1.34
南宁市,广西壮族自治区,1.33
百色市,广西壮族自治区,1.16
柳州市,广西壮族自治区,0.9
珠海市,广东省,0.86
阳江市,广东省,0.83
重庆市,重庆市,0.83
钦州市,广西壮族自治区,0.81
衡阳市,湖南省,0.79
韶关市,广东省,0.74
赣州市,江西省,0.7
惠州市,广东省,0.65
梅州市,广东省,0.63
铜仁市,贵州省,0.63
来宾市,广西壮族自治区,0.53
南充市,四川省,0.5
黔东南苗族侗族自治州,贵州省,0.48
邵阳市,湖南省,0.45
莆田市,福建省,0.44
株洲市,湖南省,0.39
文山壮族苗族自治州,云南省,0.37
常德市,湖南省,0.3
河源市,广东省,0.3
揭阳市,广东省,0.29
宜春市,江西省,0.29
益阳市,湖南省,0.28
遵义市,贵州省,0.27
汕头市,广东省,0.26
崇左市,广西壮族自治区,0.26
长沙市,湖南省,0.26
黔南布依族苗族自治州,贵州省,0.24
娄底市,湖南省,0.24
南阳市,河南省,0.22
吉安市,江西省,0.22
抚州市,江西省,0.2
岳阳市,湖南省,0.19
广安市,四川省,0.18
荆州市,湖北省,0.18
武汉市,湖北省,0.18
九江市,江西省,0.17
潮州市,广东省,0.17
怀化市,湖南省,0.17
毕节市,贵州省,0.16
汕尾市,广东省,0.16
福州市,福建省,0.15
泉州市,福建省,0.15
贵阳市,贵州省,0.14
达州市,四川省,0.14
上饶市,江西省,0.14
黔西南布依族苗族自治州,贵州省,0.14
南昌市,江西省,0.13
黄冈市,湖北省,0.13
驻马店市,河南省,0.12
北京市,北京市,0.12
信阳市,河南省,0.12
泸州市,四川省,0.11
湘潭市,湖南省,0.11
成都市,四川省,0.11
周口市,河南省,0.1
宜宾市,四川省,0.09
湘西土家族苗族自治州,湖南省,0.09
昆明市,云南省,0.09
北海市,广西壮族自治区,0.09
内江市,四川省,0.08
合肥市,安徽省,0.07
曲靖市,云南省,0.07
上海市,上海市,0.07
三明市,福建省,0.07
咸宁市,湖北省,0.07
广元市,四川省,0.07
襄阳市,湖北省,0.07
恩施土家族苗族自治州,湖北省,0.07
龙岩市,福建省,0.06
安庆市,安徽省,0.06
西安市,陕西省,0.06
萍乡市,江西省,0.06
厦门市,福建省,0.06
红河哈尼族彝族自治州,云南省,0.06
六安市,安徽省,0.05
昭通市,云南省,0.05
郑州市,河南省,0.05
绵阳市,四川省,0.05
温州市,浙江省,0.05
