city_name,province_name,value
中山市,广东省,39.22
广州市,广东省,9.7
江门市,广东省,4.58
深圳市,广东省,4.08
佛山市,广东省,3.24
东莞市,广东省,1.91
湛江市,广东省,1.65
茂名市,广东省,1.64
北京市,北京市,1.34
阳江市,广东省,0.89
惠州市,广东省,0.75
肇庆市,广东省,0.72
揭阳市,广东省,0.65
汕头市,广东省,0.64
上海市,上海市,0.48
清远市,广东省,0.46
成都市,四川省,0.41
云浮市,广东省,0.38
南宁市,广西壮族自治区,0.36
长沙市,湖南省,0.35
梅州市,广东省,0.35
汕尾市,广东省,0.31
韶关市,广东省,0.29
西安市,陕西省,0.28
重庆市,重庆市,0.26
桂林市,广西壮族自治区,0.26
杭州市,浙江省,0.24
赣州市,江西省,0.23
南昌市,江西省,0.23
哈尔滨市,黑龙江省,0.22
郴州市,湖南省,0.21
潮州市,广东省,0.21
武汉市,湖北省,0.21
郑州市,河南省,0.21
太原市,山西省,0.2
天津市,天津市,0.2
梧州市,广西壮族自治区,0.19
合肥市,安徽省,0.19
贵阳市,贵州省,0.19
昆明市,云南省,0.18
衡阳市,湖南省,0.18
厦门市,福建省,0.17
玉林市,广西壮族自治区,0.15
兰州市,甘肃省,0.15
贺州市,广西壮族自治区,0.14
河源市,广东省,0.13
贵港市,广西壮族自治区,0.13
永州市,湖南省,0.13
沈阳市,辽宁省,0.13
石家庄市,河北省,0.12
北海市,广西壮族自治区,0.11
长春市,吉林省,0.11
南京市,江苏省,0.11
宁波市,浙江省,0.11
嘉兴市,浙江省,0.1
金华市,浙江省,0.1
呼和浩特市,内蒙古自治区,0.09
泉州市,福建省,0.09
邵阳市,湖南省,0.09
苏州市,江苏省,0.09
海口市,海南省,0.08
柳州市,广西壮族自治区,0.08
乌鲁木齐市,新疆维吾尔自治区,0.08
福州市,福建省,0.08
株洲市,湖南省,0.08
信阳市,河南省,0.08
钦州市,广西壮族自治区,0.08
岳阳市,湖南省,0.08
济南市,山东省,0.08
青岛市,山东省,0.07
漳州市,福建省,0.07
无锡市,江苏省,0.07
温州市,浙江省,0.06
鄂尔多斯市,内蒙古自治区,0.06
百色市,广西壮族自治区,0.06
吉安市,江西省,0.06
娄底市,湖南省,0.06
绍兴市,浙江省,0.06
益阳市,湖南省,0.05
黔南布依族苗族自治州,贵州省,0.05
廊坊市,河北省,0.05
咸阳市,陕西省,0.05
南阳市,河南省,0.05
常德市,湖南省,0.05
河池市,广西壮族自治区,0.05
南通市,江苏省,0.05
湖州市,浙江省,0.04
唐山市,河北省,0.04
遵义市,贵州省,0.04
三亚市,海南省,0.04
大连市,辽宁省,0.04
南充市,四川省,0.04
宜春市,江西省,0.04
九江市,江西省,0.04
大庆市,黑龙江省,0.04
咸宁市,湖北省,0.04
黔东南苗族侗族自治州,贵州省,0.04
邯郸市,河北省,0.04
驻马店市,河南省,0.03
保定市,河北省,0.03
