city_name,province_name,value
珠海市,广东省,35.33
佛山市,广东省,15.52
广州市,广东省,9.75
江门市,广东省,8.86
深圳市,广东省,6.02
东莞市,广东省,3.34
贵港市,广西壮族自治区,1.45
惠州市,广东省,0.99
肇庆市,广东省,0.87
阳江市,广东省,0.74
梧州市,广西壮族自治区,0.67
茂名市,广东省,0.61
清远市,广东省,0.61
玉林市,广西壮族自治区,0.57
衡阳市,湖南省,0.56
云浮市,广东省,0.55
湛江市,广东省,0.52
南宁市,广西壮族自治区,0.45
贺州市,广西壮族自治区,0.43
赣州市,江西省,0.41
钦州市,广西壮族自治区,0.3
重庆市,重庆市,0.28
韶关市,广东省,0.28
永州市,湖南省,0.27
汕头市,广东省,0.27
桂林市,广西壮族自治区,0.25
郴州市,湖南省,0.23
长沙市,湖南省,0.22
铜仁市,贵州省,0.22
百色市,广西壮族自治区,0.22
揭阳市,广东省,0.21
汕尾市,广东省,0.2
河池市,广西壮族自治区,0.2
河源市,广东省,0.19
泸州市,四川省,0.17
梅州市,广东省,0.16
来宾市,广西壮族自治区,0.16
邵阳市,湖南省,0.14
吉安市,江西省,0.14
常德市,湖南省,0.13
武汉市,湖北省,0.11
岳阳市,湖南省,0.11
上海市,上海市,0.1
柳州市,广西壮族自治区,0.1
宜宾市,四川省,0.09
潮州市,广东省,0.09
怀化市,湖南省,0.09
株洲市,湖南省,0.09
遵义市,贵州省,0.09
文山壮族苗族自治州,云南省,0.08
崇左市,广西壮族自治区,0.08
北京市,北京市,0.08
荆州市,湖北省,0.08
成都市,四川省,0.08
泉州市,福建省,0.08
娄底市,湖南省,0.07
黔东南苗族侗族自治州,贵州省,0.07
厦门市,福建省,0.07
郑州市,河南省,0.07
驻马店市,河南省,0.06
贵阳市,贵州省,0.06
益阳市,湖南省,0.06
黔南布依族苗族自治州,贵州省,0.06
宜春市,江西省,0.06
南阳市,河南省,0.06
南昌市,江西省,0.05
信阳市,河南省,0.05
昆明市,云南省,0.05
杭州市,浙江省,0.05
漳州市,福建省,0.05
九江市,江西省,0.05
福州市,福建省,0.04
襄阳市,湖北省,0.04
恩施土家族苗族自治州,湖北省,0.04
西安市,陕西省,0.04
孝感市,湖北省,0.04
湘潭市,湖南省,0.04
上饶市,江西省,0.04
金华市,浙江省,0.04
北海市,广西壮族自治区,0.04
毕节市,贵州省,0.04
随州市,湖北省,0.03
黄冈市,湖北省,0.03
温州市,浙江省,0.03
咸宁市,湖北省,0.03
黔西南布依族苗族自治州,贵州省,0.03
海口市,海南省,0.03
萍乡市,江西省,0.03
合肥市,安徽省,0.03
漯河市,河南省,0.03
苏州市,江苏省,0.03
宁波市,浙江省,0.03
六盘水市,贵州省,0.03
南充市,四川省,0.03
自贡市,四川省,0.02
周口市,河南省,0.02
石家庄市,河北省,0.02
南京市,江苏省,0.02
安庆市,安徽省,0.02
红河哈尼族彝族自治州,云南省,0.02
