city_name,province_name,value
中山市,广东省,35.31
广州市,广东省,8.27
江门市,广东省,3.91
深圳市,广东省,3.85
佛山市,广东省,2.73
东莞市,广东省,1.97
湛江市,广东省,1.38
茂名市,广东省,1.07
重庆市,重庆市,0.99
北京市,北京市,0.93
惠州市,广东省,0.83
阳江市,广东省,0.8
清远市,广东省,0.63
上海市,上海市,0.57
肇庆市,广东省,0.57
长沙市,湖南省,0.54
衡阳市,湖南省,0.51
桂林市,广西壮族自治区,0.5
成都市,四川省,0.46
郴州市,湖南省,0.42
永州市,湖南省,0.39
武汉市,湖北省,0.36
云浮市,广东省,0.35
韶关市,广东省,0.33
赣州市,江西省,0.32
汕头市,广东省,0.31
邵阳市,湖南省,0.31
揭阳市,广东省,0.29
梅州市,广东省,0.29
南宁市,广西壮族自治区,0.29
岳阳市,湖南省,0.28
西安市,陕西省,0.28
玉林市,广西壮族自治区,0.28
汕尾市,广东省,0.27
常德市,湖南省,0.26
文山壮族苗族自治州,云南省,0.26
信阳市,河南省,0.26
荆州市,湖北省,0.25
南京市,江苏省,0.25
贵阳市,贵州省,0.23
铜仁市,贵州省,0.21
株洲市,湖南省,0.21
昆明市,云南省,0.21
百色市,广西壮族自治区,0.2
河源市,广东省,0.2
贺州市,广西壮族自治区,0.2
贵港市,广西壮族自治区,0.19
梧州市,广西壮族自治区,0.18
潮州市,广东省,0.18
柳州市,广西壮族自治区,0.17
遵义市,贵州省,0.17
娄底市,湖南省,0.17
哈尔滨市,黑龙江省,0.16
怀化市,湖南省,0.15
天津市,天津市,0.15
黔东南苗族侗族自治州,贵州省,0.15
河池市,广西壮族自治区,0.15
海口市,海南省,0.15
杭州市,浙江省,0.15
南充市,四川省,0.14
南昌市,江西省,0.14
驻马店市,河南省,0.14
太原市,山西省,0.14
苏州市,江苏省,0.13
吉安市,江西省,0.13
合肥市,安徽省,0.13
益阳市,湖南省,0.13
福州市,福建省,0.12
三亚市,海南省,0.12
九江市,江西省,0.12
郑州市,河南省,0.11
孝感市,湖北省,0.11
黔南布依族苗族自治州,贵州省,0.11
南阳市,河南省,0.11
厦门市,福建省,0.11
黄冈市,湖北省,0.1
钦州市,广西壮族自治区,0.1
广安市,四川省,0.1
沈阳市,辽宁省,0.09
周口市,河南省,0.09
湘潭市,湖南省,0.09
泉州市,福建省,0.09
宜春市,江西省,0.09
温州市,浙江省,0.09
张家界市,湖南省,0.08
内江市,四川省,0.08
青岛市,山东省,0.08
济南市,山东省,0.08
北海市,广西壮族自治区,0.08
来宾市,广西壮族自治区,0.07
襄阳市,湖北省,0.07
抚州市,江西省,0.07
毕节市,贵州省,0.07
泸州市,四川省,0.07
长春市,吉林省,0.06
咸阳市,陕西省,0.06
上饶市,江西省,0.06
广元市,四川省,0.05
宜昌市,湖北省,0.05
漳州市,福建省,0.05
