city_name,province_name,value
深圳市,广东省,29.66
东莞市,广东省,19.02
广州市,广东省,12.57
河源市,广东省,5.14
汕尾市,广东省,3.85
佛山市,广东省,2.99
梅州市,广东省,1.55
揭阳市,广东省,1.52
清远市,广东省,1.16
赣州市,江西省,1.13
中山市,广东省,1.06
汕头市,广东省,1.01
韶关市,广东省,0.85
长沙市,湖南省,0.76
珠海市,广东省,0.75
肇庆市,广东省,0.58
江门市,广东省,0.57
郴州市,湖南省,0.56
重庆市,重庆市,0.5
吉安市,江西省,0.48
衡阳市,湖南省,0.46
茂名市,广东省,0.45
潮州市,广东省,0.43
湛江市,广东省,0.39
桂林市,广西壮族自治区,0.39
永州市,湖南省,0.33
玉林市,广西壮族自治区,0.33
邵阳市,湖南省,0.33
南宁市,广西壮族自治区,0.28
武汉市,湖北省,0.28
厦门市,福建省,0.25
南昌市,江西省,0.24
株洲市,湖南省,0.24
泉州市,福建省,0.22
贵港市,广西壮族自治区,0.19
阳江市,广东省,0.19
岳阳市,湖南省,0.19
漳州市,福建省,0.17
宜春市,江西省,0.17
成都市,四川省,0.17
云浮市,广东省,0.16
北京市,北京市,0.16
常德市,湖南省,0.16
黄冈市,湖北省,0.16
梧州市,广西壮族自治区,0.15
上海市,上海市,0.14
贵阳市,贵州省,0.14
贺州市,广西壮族自治区,0.14
九江市,江西省,0.14
怀化市,湖南省,0.14
百色市,广西壮族自治区,0.13
益阳市,湖南省,0.13
信阳市,河南省,0.13
娄底市,湖南省,0.13
黔东南苗族侗族自治州,贵州省,0.12
钦州市,广西壮族自治区,0.12
河池市,广西壮族自治区,0.11
南阳市,河南省,0.11
驻马店市,河南省,0.11
铜仁市,贵州省,0.11
杭州市,浙江省,0.11
文山壮族苗族自治州,云南省,0.1
龙岩市,福建省,0.1
柳州市,广西壮族自治区,0.09
抚州市,江西省,0.09
西安市,陕西省,0.09
黔南布依族苗族自治州,贵州省,0.09
来宾市,广西壮族自治区,0.09
昆明市,云南省,0.09
上饶市,江西省,0.08
襄阳市,湖北省,0.08
达州市,四川省,0.08
福州市,福建省,0.08
荆州市,湖北省,0.08
遵义市,贵州省,0.08
黔西南布依族苗族自治州,贵州省,0.07
苏州市,江苏省,0.07
南京市,江苏省,0.07
湘潭市,湖南省,0.07
咸宁市,湖北省,0.07
安顺市,贵州省,0.06
萍乡市,江西省,0.06
随州市,湖北省,0.06
郑州市,河南省,0.06
张家界市,湖南省,0.06
孝感市,湖北省,0.06
阜阳市,安徽省,0.06
南充市,四川省,0.05
黄石市,湖北省,0.05
崇左市,广西壮族自治区,0.05
合肥市,安徽省,0.05
湘西土家族苗族自治州,湖南省,0.04
毕节市,贵州省,0.04
荆门市,湖北省,0.04
周口市,河南省,0.04
温州市,浙江省,0.04
北海市,广西壮族自治区,0.04
宜昌市,湖北省,0.04
广安市,四川省,0.03
宁波市,浙江省,0.03
