city_name,province_name,value
中山市,广东省,47.32
广州市,广东省,7.74
江门市,广东省,4.99
深圳市,广东省,4.43
佛山市,广东省,3.12
东莞市,广东省,2.19
湛江市,广东省,0.91
惠州市,广东省,0.89
茂名市,广东省,0.7
阳江市,广东省,0.63
清远市,广东省,0.52
肇庆市,广东省,0.49
上海市,上海市,0.4
北京市,北京市,0.39
云浮市,广东省,0.33
韶关市,广东省,0.31
重庆市,重庆市,0.29
武汉市,湖北省,0.27
成都市,四川省,0.27
汕头市,广东省,0.26
汕尾市,广东省,0.24
长沙市,湖南省,0.24
揭阳市,广东省,0.22
南宁市,广西壮族自治区,0.21
西安市,陕西省,0.2
桂林市,广西壮族自治区,0.18
河源市,广东省,0.18
衡阳市,湖南省,0.17
梅州市,广东省,0.17
郑州市,河南省,0.15
赣州市,江西省,0.15
南京市,江苏省,0.15
永州市,湖南省,0.15
梧州市,广西壮族自治区,0.14
玉林市,广西壮族自治区,0.13
郴州市,湖南省,0.13
昆明市,云南省,0.13
杭州市,浙江省,0.12
苏州市,江苏省,0.1
邵阳市,湖南省,0.1
贵阳市,贵州省,0.1
贵港市,广西壮族自治区,0.1
南昌市,江西省,0.09
贺州市,广西壮族自治区,0.09
厦门市,福建省,0.09
海口市,海南省,0.09
太原市,山西省,0.09
天津市,天津市,0.08
三亚市,海南省,0.08
福州市,福建省,0.08
岳阳市,湖南省,0.08
常德市,湖南省,0.08
宁波市,浙江省,0.08
合肥市,安徽省,0.08
钦州市,广西壮族自治区,0.07
文山壮族苗族自治州,云南省,0.07
芜湖市,安徽省,0.07
百色市,广西壮族自治区,0.06
哈尔滨市,黑龙江省,0.06
潮州市,广东省,0.06
荆州市,湖北省,0.06
娄底市,湖南省,0.06
泉州市,福建省,0.05
北海市,广西壮族自治区,0.05
遵义市,贵州省,0.05
咸阳市,陕西省,0.05
温州市,浙江省,0.05
信阳市,河南省,0.05
济南市,山东省,0.05
株洲市,湖南省,0.05
洛阳市,河南省,0.05
漳州市,福建省,0.05
湘潭市,湖南省,0.04
柳州市,广西壮族自治区,0.04
青岛市,山东省,0.04
儋州市,海南省,0.04
怀化市,湖南省,0.04
长春市,吉林省,0.04
吉安市,江西省,0.04
河池市,广西壮族自治区,0.04
黔东南苗族侗族自治州,贵州省,0.03
益阳市,湖南省,0.03
来宾市,广西壮族自治区,0.03
徐州市,江苏省,0.03
黔南布依族苗族自治州,贵州省,0.03
南充市,四川省,0.03
金华市,浙江省,0.03
无锡市,江苏省,0.03
大连市,辽宁省,0.03
廊坊市,河北省,0.03
驻马店市,河南省,0.03
滁州市,安徽省,0.03
泸州市,四川省,0.03
九江市,江西省,0.03
沈阳市,辽宁省,0.03
许昌市,河南省,0.03
宜春市,江西省,0.03
萍乡市,江西省,0.02
湘西土家族苗族自治州,湖南省,0.02
孝感市,湖北省,0.02
