city_name,province_name,value
佛山市,广东省,28.88
东莞市,广东省,9.63
深圳市,广东省,6.55
清远市,广东省,5.48
惠州市,广东省,3.53
中山市,广东省,3.26
肇庆市,广东省,2.54
江门市,广东省,2.29
珠海市,广东省,2.27
湛江市,广东省,1.98
茂名市,广东省,1.59
韶关市,广东省,1.43
揭阳市,广东省,1.33
汕头市,广东省,1.24
梅州市,广东省,1.23
北京市,北京市,1.02
云浮市,广东省,0.87
河源市,广东省,0.8
汕尾市,广东省,0.78
衡阳市,湖南省,0.73
赣州市,江西省,0.73
长沙市,湖南省,0.7
上海市,上海市,0.69
阳江市,广东省,0.65
南宁市,广西壮族自治区,0.6
杭州市,浙江省,0.49
成都市,四川省,0.49
郴州市,湖南省,0.49
潮州市,广东省,0.48
重庆市,重庆市,0.45
梧州市,广西壮族自治区,0.37
永州市,湖南省,0.35
桂林市,广西壮族自治区,0.34
厦门市,福建省,0.32
武汉市,湖北省,0.3
玉林市,广西壮族自治区,0.3
贵港市,广西壮族自治区,0.29
西安市,陕西省,0.27
昆明市,云南省,0.26
邵阳市,湖南省,0.26
郑州市,河南省,0.25
南昌市,江西省,0.23
岳阳市,湖南省,0.22
泉州市,福建省,0.22
贺州市,广西壮族自治区,0.2
哈尔滨市,黑龙江省,0.19
贵阳市,贵州省,0.19
宁波市,浙江省,0.19
南京市,江苏省,0.19
钦州市,广西壮族自治区,0.18
天津市,天津市,0.18
海口市,海南省,0.18
福州市,福建省,0.18
柳州市,广西壮族自治区,0.17
合肥市,安徽省,0.17
温州市,浙江省,0.17
漳州市,福建省,0.16
苏州市,江苏省,0.16
青岛市,山东省,0.16
沈阳市,辽宁省,0.15
吉安市,江西省,0.15
乌鲁木齐市,新疆维吾尔自治区,0.15
株洲市,湖南省,0.15
金华市,浙江省,0.14
济南市,山东省,0.13
太原市,山西省,0.12
宜春市,江西省,0.12
长春市,吉林省,0.12
兰州市,甘肃省,0.12
常德市,湖南省,0.12
南阳市,河南省,0.12
驻马店市,河南省,0.11
嘉兴市,浙江省,0.11
北海市,广西壮族自治区,0.11
三亚市,海南省,0.11
娄底市,湖南省,0.1
益阳市,湖南省,0.1
九江市,江西省,0.1
遵义市,贵州省,0.09
大连市,辽宁省,0.09
绍兴市,浙江省,0.09
百色市,广西壮族自治区,0.09
信阳市,河南省,0.09
石家庄市,河北省,0.09
湘潭市,湖南省,0.08
廊坊市,河北省,0.08
怀化市,湖南省,0.08
无锡市,江苏省,0.07
河池市,广西壮族自治区,0.07
台州市,浙江省,0.07
龙岩市,福建省,0.07
抚州市,江西省,0.07
襄阳市,湖北省,0.07
咸宁市,湖北省,0.07
黄冈市,湖北省,0.07
孝感市,湖北省,0.07
周口市,河南省,0.07
呼和浩特市,内蒙古自治区,0.07
黔东南苗族侗族自治州,贵州省,0.06
上饶市,江西省,0.06
